device,corner,temp_c,vin_v,l_um,w_mm,metric,vdrop_v,vgs_v,id_a,rds_ohm,rdsw_ohm_mm
nfet_06v0,typical,27,2.10,0.80u,2,id_at_drop200mV,0.2,0.2,-3.82E-11,-5.2356E+09,-1.04712E+10
nfet_06v0,typical,27,2.10,0.80u,2,id_at_drop300mV,0.3,0.3,-3.61999E-11,-8.28732E+09,-1.65746E+10
nfet_06v0,typical,27,2.10,0.80u,4,id_at_drop100mV,0.1,0.1,-8.04E-11,-1.24378E+09,-4.97512E+09
nfet_06v0,typical,27,2.10,0.80u,4,id_at_drop200mV,0.2,0.2,-7.64E-11,-2.6178E+09,-1.04712E+10
nfet_06v0,typical,27,2.10,0.80u,4,id_at_drop300mV,0.3,0.3,-7.23997E-11,-4.14366E+09,-1.65746E+10
nfet_06v0,typical,27,2.10,1.20u,1,id_at_drop100mV,0.1,0.1,-2.01E-11,-4.97512E+09,-4.97512E+09
nfet_06v0,typical,27,2.10,1.20u,1,id_at_drop200mV,0.2,0.2,-1.91E-11,-1.04712E+10,-1.04712E+10
nfet_06v0,typical,27,2.10,1.20u,1,id_at_drop300mV,0.3,0.3,-1.81E-11,-1.65746E+10,-1.65746E+10
nfet_06v0,typical,27,2.10,1.20u,2,id_at_drop100mV,0.1,0.1,-4.02E-11,-2.48756E+09,-4.97512E+09
nfet_06v0,typical,27,2.10,1.20u,2,id_at_drop200mV,0.2,0.2,-3.82E-11,-5.2356E+09,-1.04712E+10
nfet_06v0,typical,27,2.10,1.20u,2,id_at_drop300mV,0.3,0.3,-3.62E-11,-8.2873E+09,-1.65746E+10
nfet_06v0,typical,27,2.10,1.20u,4,id_at_drop100mV,0.1,0.1,-8.04E-11,-1.24378E+09,-4.97512E+09
nfet_06v0,typical,27,2.10,1.20u,4,id_at_drop200mV,0.2,0.2,-7.64E-11,-2.6178E+09,-1.04712E+10
nfet_06v0,typical,27,2.10,1.20u,4,id_at_drop300mV,0.3,0.3,-7.24E-11,-4.14365E+09,-1.65746E+10
nfet_06v0,typical,27,2.10,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,1.70897E-08,1.75545E+07,3.51089E+07
nfet_06v0,typical,27,2.10,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,0.00344931,86.9738,173.948
nfet_06v0,typical,27,2.10,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0472338,6.35138,12.7028
nfet_06v0,typical,27,2.10,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0941212,3.18738,6.37476
nfet_06v0,typical,27,2.10,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,4.10889E-10,7.30124E+08,1.46025E+09
nfet_06v0,typical,27,2.10,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,0.000428081,700.802,1401.6
nfet_06v0,typical,27,2.10,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0268647,11.1671,22.3341
nfet_06v0,typical,27,2.10,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0624067,4.80717,9.61435
nfet_06v0,typical,27,2.10,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,2.81974E-11,1.06393E+10,2.12786E+10
nfet_06v0,typical,27,2.10,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,9.73551E-05,3081.5,6163.01
nfet_06v0,typical,27,2.10,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0153997,19.4809,38.9618
nfet_06v0,typical,27,2.10,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0391872,7.65556,15.3111
nfet_06v0,typical,27,2.97,0.60u,1,id_at_drop100mV,0.1,0.1,-2.88E-11,-3.47222E+09,-3.47222E+09
nfet_06v0,typical,27,2.97,0.60u,1,id_at_drop200mV,0.2,0.2,-2.78E-11,-7.19424E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,0.60u,1,id_at_drop300mV,0.3,0.3,-2.68E-11,-1.1194E+10,-1.1194E+10
nfet_06v0,typical,27,2.97,0.60u,2,id_at_drop100mV,0.1,0.1,-5.76E-11,-1.73611E+09,-3.47222E+09
nfet_06v0,typical,27,2.97,0.60u,2,id_at_drop200mV,0.2,0.2,-5.56E-11,-3.59712E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,0.60u,2,id_at_drop300mV,0.3,0.3,-5.36E-11,-5.59702E+09,-1.1194E+10
nfet_06v0,typical,27,2.97,0.60u,4,id_at_drop100mV,0.1,0.1,-1.152E-10,-8.68056E+08,-3.47222E+09
nfet_06v0,typical,27,2.97,0.60u,4,id_at_drop200mV,0.2,0.2,-1.112E-10,-1.79856E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,0.60u,4,id_at_drop300mV,0.3,0.3,-1.072E-10,-2.79851E+09,-1.1194E+10
nfet_06v0,typical,27,2.97,0.80u,1,id_at_drop100mV,0.1,0.1,-2.88E-11,-3.47222E+09,-3.47222E+09
nfet_06v0,typical,27,2.97,0.80u,1,id_at_drop200mV,0.2,0.2,-2.78E-11,-7.19424E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,0.80u,1,id_at_drop300mV,0.3,0.3,-2.68E-11,-1.1194E+10,-1.1194E+10
nfet_06v0,typical,27,2.97,0.80u,2,id_at_drop100mV,0.1,0.1,-5.76E-11,-1.73611E+09,-3.47222E+09
nfet_06v0,typical,27,2.97,0.80u,2,id_at_drop200mV,0.2,0.2,-5.56E-11,-3.59712E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,0.80u,2,id_at_drop300mV,0.3,0.3,-5.36E-11,-5.59701E+09,-1.1194E+10
nfet_06v0,typical,27,2.97,0.80u,4,id_at_drop100mV,0.1,0.1,-1.152E-10,-8.68056E+08,-3.47222E+09
nfet_06v0,typical,27,2.97,0.80u,4,id_at_drop200mV,0.2,0.2,-1.112E-10,-1.79856E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,0.80u,4,id_at_drop300mV,0.3,0.3,-1.072E-10,-2.79851E+09,-1.1194E+10
nfet_06v0,typical,27,2.97,1.20u,1,id_at_drop100mV,0.1,0.1,-2.88E-11,-3.47222E+09,-3.47222E+09
nfet_06v0,typical,27,2.97,1.20u,1,id_at_drop200mV,0.2,0.2,-2.78E-11,-7.19424E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,1.20u,1,id_at_drop300mV,0.3,0.3,-2.68E-11,-1.1194E+10,-1.1194E+10
nfet_06v0,typical,27,2.97,1.20u,2,id_at_drop100mV,0.1,0.1,-5.76E-11,-1.73611E+09,-3.47222E+09
nfet_06v0,typical,27,2.97,1.20u,2,id_at_drop200mV,0.2,0.2,-5.56E-11,-3.59712E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,1.20u,2,id_at_drop300mV,0.3,0.3,-5.36E-11,-5.59701E+09,-1.1194E+10
nfet_06v0,typical,27,2.97,1.20u,4,id_at_drop100mV,0.1,0.1,-1.152E-10,-8.68056E+08,-3.47222E+09
nfet_06v0,typical,27,2.97,1.20u,4,id_at_drop200mV,0.2,0.2,-1.112E-10,-1.79856E+09,-7.19424E+09
nfet_06v0,typical,27,2.97,1.20u,4,id_at_drop300mV,0.3,0.3,-1.072E-10,-2.79851E+09,-1.1194E+10
nfet_06v0,typical,27,2.97,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,1.42847E-10,2.10015E+09,4.2003E+09
nfet_06v0,typical,27,2.97,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,0.000306447,978.961,1957.92
nfet_06v0,typical,27,2.97,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0328616,9.12918,18.2584
nfet_06v0,typical,27,2.97,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0817742,3.66864,7.33728
nfet_06v0,typical,27,2.97,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-5.24125E-11,-5.72382E+09,-1.14476E+10
nfet_06v0,typical,27,2.97,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,4.66049E-06,64370.9,128742
nfet_06v0,typical,27,2.97,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0134972,22.2269,44.4538
nfet_06v0,typical,27,2.97,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0497582,6.02916,12.0583
nfet_06v0,typical,27,2.97,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-5.35348E-11,-5.60383E+09,-1.12077E+10
nfet_06v0,typical,27,2.97,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,3.20631E-07,935656,1.87131E+06
nfet_06v0,typical,27,2.97,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00572552,52.397,104.794
nfet_06v0,typical,27,2.97,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0292728,10.2484,20.4968
nfet_06v0,typical,27,3.30,0.60u,1,id_at_drop100mV,0.1,0.1,-3.21E-11,-3.11526E+09,-3.11526E+09
nfet_06v0,typical,27,3.30,0.60u,1,id_at_drop200mV,0.2,0.2,-3.11E-11,-6.43087E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,0.60u,1,id_at_drop300mV,0.3,0.3,-3.01E-11,-9.96678E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,0.60u,2,id_at_drop100mV,0.1,0.1,-6.42E-11,-1.55763E+09,-3.11526E+09
nfet_06v0,typical,27,3.30,0.60u,2,id_at_drop200mV,0.2,0.2,-6.22E-11,-3.21543E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,0.60u,2,id_at_drop300mV,0.3,0.3,-6.02E-11,-4.98339E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,0.60u,4,id_at_drop100mV,0.1,0.1,-1.284E-10,-7.78816E+08,-3.11526E+09
nfet_06v0,typical,27,3.30,0.60u,4,id_at_drop200mV,0.2,0.2,-1.244E-10,-1.60772E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,0.60u,4,id_at_drop300mV,0.3,0.3,-1.204E-10,-2.49169E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,0.80u,1,id_at_drop100mV,0.1,0.1,-3.21E-11,-3.11526E+09,-3.11526E+09
nfet_06v0,typical,27,3.30,0.80u,1,id_at_drop200mV,0.2,0.2,-3.11E-11,-6.43087E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,0.80u,1,id_at_drop300mV,0.3,0.3,-3.01E-11,-9.96678E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,0.80u,2,id_at_drop100mV,0.1,0.1,-6.42E-11,-1.55763E+09,-3.11526E+09
nfet_06v0,typical,27,3.30,0.80u,2,id_at_drop200mV,0.2,0.2,-6.22E-11,-3.21543E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,0.80u,2,id_at_drop300mV,0.3,0.3,-6.02E-11,-4.98339E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,0.80u,4,id_at_drop100mV,0.1,0.1,-1.284E-10,-7.78816E+08,-3.11526E+09
nfet_06v0,typical,27,3.30,0.80u,4,id_at_drop200mV,0.2,0.2,-1.244E-10,-1.60772E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,0.80u,4,id_at_drop300mV,0.3,0.3,-1.204E-10,-2.49169E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,1.20u,1,id_at_drop100mV,0.1,0.1,-3.21E-11,-3.11526E+09,-3.11526E+09
nfet_06v0,typical,27,3.30,1.20u,1,id_at_drop200mV,0.2,0.2,-3.11E-11,-6.43087E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,1.20u,1,id_at_drop300mV,0.3,0.3,-3.01E-11,-9.96678E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,1.20u,2,id_at_drop100mV,0.1,0.1,-6.42E-11,-1.55763E+09,-3.11526E+09
nfet_06v0,typical,27,3.30,1.20u,2,id_at_drop200mV,0.2,0.2,-6.22E-11,-3.21543E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,1.20u,2,id_at_drop300mV,0.3,0.3,-6.02E-11,-4.98339E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,1.20u,4,id_at_drop100mV,0.1,0.1,-1.284E-10,-7.78816E+08,-3.11526E+09
nfet_06v0,typical,27,3.30,1.20u,4,id_at_drop200mV,0.2,0.2,-1.244E-10,-1.60772E+09,-6.43087E+09
nfet_06v0,typical,27,3.30,1.20u,4,id_at_drop300mV,0.3,0.3,-1.204E-10,-2.49169E+09,-9.96678E+09
nfet_06v0,typical,27,3.30,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-1.24575E-11,-2.40819E+10,-4.81637E+10
nfet_06v0,typical,27,3.30,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,0.000112037,2677.69,5355.38
nfet_06v0,typical,27,3.30,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0284139,10.5582,21.1165
nfet_06v0,typical,27,3.30,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0779122,3.85049,7.70098
nfet_06v0,typical,27,3.30,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.00395E-11,-4.99671E+09,-9.99342E+09
nfet_06v0,typical,27,3.30,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,7.77965E-07,385621,771243
nfet_06v0,typical,27,3.30,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00959897,31.2534,62.5067
nfet_06v0,typical,27,3.30,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0455114,6.59176,13.1835
nfet_06v0,typical,27,3.30,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.01941E-11,-4.98388E+09,-9.96776E+09
nfet_06v0,typical,27,3.30,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,3.44706E-08,8.70307E+06,1.74061E+07
nfet_06v0,typical,27,3.30,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00324062,92.575,185.15
nfet_06v0,typical,27,3.30,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.025874,11.5946,23.1893
nfet_06v0,typical,27,3.63,0.60u,1,id_at_drop100mV,0.1,0.1,-3.54E-11,-2.82486E+09,-2.82486E+09
nfet_06v0,typical,27,3.63,0.60u,1,id_at_drop200mV,0.2,0.2,-3.44E-11,-5.81395E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,0.60u,1,id_at_drop300mV,0.3,0.3,-3.34E-11,-8.98204E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,0.60u,2,id_at_drop100mV,0.1,0.1,-7.08E-11,-1.41243E+09,-2.82486E+09
nfet_06v0,typical,27,3.63,0.60u,2,id_at_drop200mV,0.2,0.2,-6.88E-11,-2.90698E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,0.60u,2,id_at_drop300mV,0.3,0.3,-6.68E-11,-4.49102E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,0.60u,4,id_at_drop100mV,0.1,0.1,-1.416E-10,-7.06215E+08,-2.82486E+09
nfet_06v0,typical,27,3.63,0.60u,4,id_at_drop200mV,0.2,0.2,-1.376E-10,-1.45349E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,0.60u,4,id_at_drop300mV,0.3,0.3,-1.336E-10,-2.24551E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,0.80u,1,id_at_drop100mV,0.1,0.1,-3.54E-11,-2.82486E+09,-2.82486E+09
nfet_06v0,typical,27,3.63,0.80u,1,id_at_drop200mV,0.2,0.2,-3.44E-11,-5.81395E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,0.80u,1,id_at_drop300mV,0.3,0.3,-3.34E-11,-8.98204E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,0.80u,2,id_at_drop100mV,0.1,0.1,-7.08E-11,-1.41243E+09,-2.82486E+09
nfet_06v0,typical,27,3.63,0.80u,2,id_at_drop200mV,0.2,0.2,-6.88E-11,-2.90698E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,0.80u,2,id_at_drop300mV,0.3,0.3,-6.68E-11,-4.49102E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,0.80u,4,id_at_drop100mV,0.1,0.1,-1.416E-10,-7.06215E+08,-2.82486E+09
nfet_06v0,typical,27,3.63,0.80u,4,id_at_drop200mV,0.2,0.2,-1.376E-10,-1.45349E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,0.80u,4,id_at_drop300mV,0.3,0.3,-1.336E-10,-2.24551E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,1.20u,1,id_at_drop100mV,0.1,0.1,-3.54E-11,-2.82486E+09,-2.82486E+09
nfet_06v0,typical,27,3.63,1.20u,1,id_at_drop200mV,0.2,0.2,-3.44E-11,-5.81395E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,1.20u,1,id_at_drop300mV,0.3,0.3,-3.34E-11,-8.98204E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,1.20u,2,id_at_drop100mV,0.1,0.1,-7.08E-11,-1.41243E+09,-2.82486E+09
nfet_06v0,typical,27,3.63,1.20u,2,id_at_drop200mV,0.2,0.2,-6.88E-11,-2.90698E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,1.20u,2,id_at_drop300mV,0.3,0.3,-6.68E-11,-4.49102E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,1.20u,4,id_at_drop100mV,0.1,0.1,-1.416E-10,-7.06215E+08,-2.82486E+09
nfet_06v0,typical,27,3.63,1.20u,4,id_at_drop200mV,0.2,0.2,-1.376E-10,-1.45349E+09,-5.81395E+09
nfet_06v0,typical,27,3.63,1.20u,4,id_at_drop300mV,0.3,0.3,-1.336E-10,-2.24551E+09,-8.98204E+09
nfet_06v0,typical,27,3.63,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-5.34623E-11,-5.61143E+09,-1.12229E+10
nfet_06v0,typical,27,3.63,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,4.16124E-05,7209.38,14418.8
nfet_06v0,typical,27,3.63,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0245048,12.2425,24.485
nfet_06v0,typical,27,3.63,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0744356,4.03033,8.06066
nfet_06v0,typical,27,3.63,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.67755E-11,-4.49266E+09,-8.98533E+09
nfet_06v0,typical,27,3.63,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,1.36094E-07,2.20436E+06,4.40873E+06
nfet_06v0,typical,27,3.63,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00642476,46.6944,93.3888
nfet_06v0,typical,27,3.63,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.041508,7.22753,14.4551
nfet_06v0,typical,27,3.63,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.67994E-11,-4.49106E+09,-8.98212E+09
nfet_06v0,typical,27,3.63,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,3.88873E-09,7.7146E+07,1.54292E+08
nfet_06v0,typical,27,3.63,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00153384,195.588,391.175
nfet_06v0,typical,27,3.63,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.022632,13.2556,26.5111
nfet_06v0,typical,27,4.50,0.60u,1,id_at_drop100mV,0.1,0.1,-4.41E-11,-2.26757E+09,-2.26757E+09
nfet_06v0,typical,27,4.50,0.60u,1,id_at_drop200mV,0.2,0.2,-4.31E-11,-4.64037E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,0.60u,1,id_at_drop300mV,0.3,0.3,-4.21E-11,-7.12589E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,0.60u,2,id_at_drop100mV,0.1,0.1,-8.82E-11,-1.13379E+09,-2.26757E+09
nfet_06v0,typical,27,4.50,0.60u,2,id_at_drop200mV,0.2,0.2,-8.62E-11,-2.32019E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,0.60u,2,id_at_drop300mV,0.3,0.3,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,0.60u,4,id_at_drop100mV,0.1,0.1,-1.764E-10,-5.66893E+08,-2.26757E+09
nfet_06v0,typical,27,4.50,0.60u,4,id_at_drop200mV,0.2,0.2,-1.724E-10,-1.16009E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,0.60u,4,id_at_drop300mV,0.3,0.3,-1.684E-10,-1.78147E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,0.80u,1,id_at_drop100mV,0.1,0.1,-4.41E-11,-2.26757E+09,-2.26757E+09
nfet_06v0,typical,27,4.50,0.80u,1,id_at_drop200mV,0.2,0.2,-4.31E-11,-4.64037E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,0.80u,1,id_at_drop300mV,0.3,0.3,-4.21E-11,-7.12589E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,0.80u,2,id_at_drop100mV,0.1,0.1,-8.82E-11,-1.13379E+09,-2.26757E+09
nfet_06v0,typical,27,4.50,0.80u,2,id_at_drop200mV,0.2,0.2,-8.62E-11,-2.32019E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,0.80u,2,id_at_drop300mV,0.3,0.3,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,0.80u,4,id_at_drop100mV,0.1,0.1,-1.764E-10,-5.66893E+08,-2.26757E+09
nfet_06v0,typical,27,4.50,0.80u,4,id_at_drop200mV,0.2,0.2,-1.724E-10,-1.16009E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,0.80u,4,id_at_drop300mV,0.3,0.3,-1.684E-10,-1.78147E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,1.20u,1,id_at_drop100mV,0.1,0.1,-4.41E-11,-2.26757E+09,-2.26757E+09
nfet_06v0,typical,27,4.50,1.20u,1,id_at_drop200mV,0.2,0.2,-4.31E-11,-4.64037E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,1.20u,1,id_at_drop300mV,0.3,0.3,-4.21E-11,-7.12589E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,1.20u,2,id_at_drop100mV,0.1,0.1,-8.82E-11,-1.13379E+09,-2.26757E+09
nfet_06v0,typical,27,4.50,1.20u,2,id_at_drop200mV,0.2,0.2,-8.62E-11,-2.32019E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,1.20u,2,id_at_drop300mV,0.3,0.3,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,1.20u,4,id_at_drop100mV,0.1,0.1,-1.764E-10,-5.66893E+08,-2.26757E+09
nfet_06v0,typical,27,4.50,1.20u,4,id_at_drop200mV,0.2,0.2,-1.724E-10,-1.16009E+09,-4.64037E+09
nfet_06v0,typical,27,4.50,1.20u,4,id_at_drop300mV,0.3,0.3,-1.684E-10,-1.78147E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-8.33469E-11,-3.59942E+09,-7.19883E+09
nfet_06v0,typical,27,4.50,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,3.9044E-06,76836.4,153673
nfet_06v0,typical,27,4.50,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0165974,18.0751,36.1503
nfet_06v0,typical,27,4.50,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0669234,4.48274,8.96548
nfet_06v0,typical,27,4.50,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-8.41997E-11,-3.56296E+09,-7.12592E+09
nfet_06v0,typical,27,4.50,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,1.93069E-09,1.55385E+08,3.1077E+08
nfet_06v0,typical,27,4.50,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00145493,206.196,412.392
nfet_06v0,typical,27,4.50,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0319465,9.39069,18.7814
nfet_06v0,typical,27,4.50,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,typical,27,4.50,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,-6.54305E-11,-4.58501E+09,-9.17003E+09
nfet_06v0,typical,27,4.50,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,6.96745E-05,4305.74,8611.47
nfet_06v0,typical,27,4.50,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0147333,20.362,40.724
nfet_06v0,typical,27,5.00,0.60u,1,id_at_drop100mV,0.1,0.1,-4.91E-11,-2.03666E+09,-2.03666E+09
nfet_06v0,typical,27,5.00,0.60u,1,id_at_drop200mV,0.2,0.2,-4.81E-11,-4.158E+09,-4.158E+09
nfet_06v0,typical,27,5.00,0.60u,1,id_at_drop300mV,0.3,0.3,-4.71E-11,-6.36943E+09,-6.36943E+09
nfet_06v0,typical,27,5.00,0.60u,2,id_at_drop100mV,0.1,0.1,-9.82E-11,-1.01833E+09,-2.03666E+09
nfet_06v0,typical,27,5.00,0.60u,2,id_at_drop200mV,0.2,0.2,-9.62E-11,-2.079E+09,-4.158E+09
nfet_06v0,typical,27,5.00,0.60u,2,id_at_drop300mV,0.3,0.3,-9.42E-11,-3.18471E+09,-6.36943E+09
nfet_06v0,typical,27,5.00,0.60u,4,id_at_drop100mV,0.1,0.1,-1.964E-10,-5.09165E+08,-2.03666E+09
nfet_06v0,typical,27,5.00,0.60u,4,id_at_drop200mV,0.2,0.2,-1.924E-10,-1.0395E+09,-4.158E+09
nfet_06v0,typical,27,5.00,0.60u,4,id_at_drop300mV,0.3,0.3,-1.884E-10,-1.59236E+09,-6.36943E+09
nfet_06v0,typical,27,5.00,0.80u,1,id_at_drop100mV,0.1,0.1,-4.91E-11,-2.03666E+09,-2.03666E+09
nfet_06v0,typical,27,5.00,0.80u,1,id_at_drop200mV,0.2,0.2,-4.81E-11,-4.158E+09,-4.158E+09
nfet_06v0,typical,27,5.00,0.80u,1,id_at_drop300mV,0.3,0.3,-4.71E-11,-6.36943E+09,-6.36943E+09
nfet_06v0,typical,27,5.00,0.80u,2,id_at_drop100mV,0.1,0.1,-9.82E-11,-1.01833E+09,-2.03666E+09
nfet_06v0,typical,27,5.00,0.80u,2,id_at_drop200mV,0.2,0.2,-9.62E-11,-2.079E+09,-4.158E+09
nfet_06v0,typical,27,5.00,0.80u,2,id_at_drop300mV,0.3,0.3,-9.42E-11,-3.18471E+09,-6.36943E+09
nfet_06v0,typical,27,5.00,0.80u,4,id_at_drop100mV,0.1,0.1,-1.964E-10,-5.09165E+08,-2.03666E+09
nfet_06v0,typical,27,5.00,0.80u,4,id_at_drop200mV,0.2,0.2,-1.924E-10,-1.0395E+09,-4.158E+09
nfet_06v0,typical,27,5.00,0.80u,4,id_at_drop300mV,0.3,0.3,-1.884E-10,-1.59236E+09,-6.36943E+09
nfet_06v0,typical,27,5.00,1.20u,1,id_at_drop100mV,0.1,0.1,-4.91E-11,-2.03666E+09,-2.03666E+09
nfet_06v0,typical,27,5.00,1.20u,1,id_at_drop200mV,0.2,0.2,-4.81E-11,-4.158E+09,-4.158E+09
nfet_06v0,typical,27,5.00,1.20u,1,id_at_drop300mV,0.3,0.3,-4.71E-11,-6.36943E+09,-6.36943E+09
