device,corner,temp_c,vin_v,l_um,w_mm,metric,cgg_f,cgd_f,cgg_per_mm_f
nfet_06v0,ff,-40,2.97,0.80u,2,cgg_at_vds300mV,1.78528E-12,5.67199E-13,8.92642E-13
nfet_06v0,ff,-40,2.97,0.80u,4,cgg_at_vds300mV,3.57057E-12,1.1344E-12,8.92642E-13
nfet_06v0,ff,-40,2.97,0.80u,8,cgg_at_vds300mV,7.14114E-12,2.2688E-12,8.92642E-13
nfet_06v0,ff,-40,2.97,0.80u,16,cgg_at_vds300mV,1.42823E-11,4.53759E-12,8.92642E-13
nfet_06v0,ff,-40,2.97,1.20u,1,cgg_at_vds300mV,1.08356E-12,2.83599E-13,1.08356E-12
nfet_06v0,ff,-40,2.97,1.20u,2,cgg_at_vds300mV,2.16712E-12,5.67199E-13,1.08356E-12
nfet_06v0,ff,-40,2.97,1.20u,4,cgg_at_vds300mV,4.33424E-12,1.1344E-12,1.08356E-12
nfet_06v0,ff,-40,2.97,1.20u,8,cgg_at_vds300mV,8.66849E-12,2.2688E-12,1.08356E-12
nfet_06v0,ff,-40,2.97,1.20u,16,cgg_at_vds300mV,1.7337E-11,4.53759E-12,1.08356E-12
nfet_06v0,ff,-40,3.30,0.60u,1,cgg_at_vds300mV,7.88297E-13,2.83599E-13,7.88297E-13
nfet_06v0,ff,-40,3.30,0.60u,2,cgg_at_vds300mV,1.57659E-12,5.67199E-13,7.88297E-13
nfet_06v0,ff,-40,3.30,0.60u,4,cgg_at_vds300mV,3.15319E-12,1.1344E-12,7.88297E-13
nfet_06v0,ff,-40,3.30,0.60u,8,cgg_at_vds300mV,6.30638E-12,2.2688E-12,7.88297E-13
nfet_06v0,ff,-40,3.30,0.60u,16,cgg_at_vds300mV,1.26128E-11,4.53759E-12,7.88297E-13
nfet_06v0,ff,-40,3.30,0.80u,1,cgg_at_vds300mV,8.80811E-13,2.83599E-13,8.80811E-13
nfet_06v0,ff,-40,3.30,0.80u,2,cgg_at_vds300mV,1.76162E-12,5.67199E-13,8.80811E-13
nfet_06v0,ff,-40,3.30,0.80u,4,cgg_at_vds300mV,3.52324E-12,1.1344E-12,8.80811E-13
nfet_06v0,ff,-40,3.30,0.80u,8,cgg_at_vds300mV,7.04649E-12,2.2688E-12,8.80811E-13
nfet_06v0,ff,-40,3.30,0.80u,16,cgg_at_vds300mV,1.4093E-11,4.53759E-12,8.80811E-13
nfet_06v0,ff,-40,3.30,1.20u,1,cgg_at_vds300mV,1.06449E-12,2.83599E-13,1.06449E-12
nfet_06v0,ff,-40,3.30,1.20u,2,cgg_at_vds300mV,2.12897E-12,5.67199E-13,1.06449E-12
nfet_06v0,ff,-40,3.30,1.20u,4,cgg_at_vds300mV,4.25795E-12,1.1344E-12,1.06449E-12
nfet_06v0,ff,-40,3.30,1.20u,8,cgg_at_vds300mV,8.5159E-12,2.2688E-12,1.06449E-12
nfet_06v0,ff,-40,3.30,1.20u,16,cgg_at_vds300mV,1.70318E-11,4.53759E-12,1.06449E-12
nfet_06v0,ff,-40,3.63,0.60u,1,cgg_at_vds300mV,7.81031E-13,2.83599E-13,7.81031E-13
nfet_06v0,ff,-40,3.63,0.60u,2,cgg_at_vds300mV,1.56206E-12,5.67199E-13,7.81031E-13
nfet_06v0,ff,-40,3.63,0.60u,4,cgg_at_vds300mV,3.12412E-12,1.1344E-12,7.81031E-13
nfet_06v0,ff,-40,3.63,0.60u,8,cgg_at_vds300mV,6.24825E-12,2.2688E-12,7.81031E-13
nfet_06v0,ff,-40,3.63,0.60u,16,cgg_at_vds300mV,1.24965E-11,4.53759E-12,7.81031E-13
nfet_06v0,ff,-40,3.63,0.80u,1,cgg_at_vds300mV,8.70238E-13,2.83599E-13,8.70238E-13
nfet_06v0,ff,-40,3.63,0.80u,2,cgg_at_vds300mV,1.74048E-12,5.67199E-13,8.70238E-13
nfet_06v0,ff,-40,3.63,0.80u,4,cgg_at_vds300mV,3.48095E-12,1.1344E-12,8.70238E-13
nfet_06v0,ff,-40,3.63,0.80u,8,cgg_at_vds300mV,6.96191E-12,2.2688E-12,8.70238E-13
nfet_06v0,ff,-40,3.63,0.80u,16,cgg_at_vds300mV,1.39238E-11,4.53759E-12,8.70238E-13
nfet_06v0,ff,-40,3.63,1.20u,1,cgg_at_vds300mV,1.04744E-12,2.83599E-13,1.04744E-12
nfet_06v0,ff,-40,3.63,1.20u,2,cgg_at_vds300mV,2.09488E-12,5.67199E-13,1.04744E-12
nfet_06v0,ff,-40,3.63,1.20u,4,cgg_at_vds300mV,4.18976E-12,1.1344E-12,1.04744E-12
nfet_06v0,ff,-40,3.63,1.20u,8,cgg_at_vds300mV,8.37951E-12,2.2688E-12,1.04744E-12
nfet_06v0,ff,-40,3.63,1.20u,16,cgg_at_vds300mV,1.6759E-11,4.53759E-12,1.04744E-12
nfet_06v0,ff,-40,4.50,0.60u,1,cgg_at_vds300mV,7.65036E-13,2.83599E-13,7.65036E-13
nfet_06v0,ff,-40,4.50,0.60u,2,cgg_at_vds300mV,1.53007E-12,5.67199E-13,7.65036E-13
nfet_06v0,ff,-40,4.50,0.60u,4,cgg_at_vds300mV,3.06014E-12,1.1344E-12,7.65036E-13
nfet_06v0,ff,-40,4.50,0.60u,8,cgg_at_vds300mV,6.12028E-12,2.2688E-12,7.65036E-13
nfet_06v0,ff,-40,4.50,0.60u,16,cgg_at_vds300mV,1.22406E-11,4.53759E-12,7.65036E-13
nfet_06v0,ff,-40,4.50,0.80u,1,cgg_at_vds300mV,8.46984E-13,2.83599E-13,8.46984E-13
nfet_06v0,ff,-40,4.50,0.80u,2,cgg_at_vds300mV,1.69397E-12,5.67199E-13,8.46984E-13
nfet_06v0,ff,-40,4.50,0.80u,4,cgg_at_vds300mV,3.38794E-12,1.1344E-12,8.46984E-13
nfet_06v0,ff,-40,4.50,0.80u,8,cgg_at_vds300mV,6.77587E-12,2.2688E-12,8.46984E-13
nfet_06v0,ff,-40,4.50,0.80u,16,cgg_at_vds300mV,1.35517E-11,4.53759E-12,8.46984E-13
nfet_06v0,ff,-40,4.50,1.20u,1,cgg_at_vds300mV,1.00994E-12,2.83599E-13,1.00994E-12
nfet_06v0,ff,-40,4.50,1.20u,2,cgg_at_vds300mV,2.01987E-12,5.67199E-13,1.00994E-12
nfet_06v0,ff,-40,4.50,1.20u,4,cgg_at_vds300mV,4.03974E-12,1.1344E-12,1.00994E-12
nfet_06v0,ff,-40,4.50,1.20u,8,cgg_at_vds300mV,8.07948E-12,2.2688E-12,1.00994E-12
nfet_06v0,ff,-40,4.50,1.20u,16,cgg_at_vds300mV,1.6159E-11,4.53759E-12,1.00994E-12
nfet_06v0,ff,-40,5.00,0.60u,1,cgg_at_vds300mV,7.57425E-13,2.83599E-13,7.57425E-13
nfet_06v0,ff,-40,5.00,0.60u,2,cgg_at_vds300mV,1.51485E-12,5.67199E-13,7.57425E-13
nfet_06v0,ff,-40,5.00,0.60u,4,cgg_at_vds300mV,3.0297E-12,1.1344E-12,7.57425E-13
nfet_06v0,ff,-40,5.00,0.60u,8,cgg_at_vds300mV,6.0594E-12,2.2688E-12,7.57425E-13
nfet_06v0,ff,-40,5.00,0.60u,16,cgg_at_vds300mV,1.21188E-11,4.53759E-12,7.57425E-13
nfet_06v0,ff,-40,5.00,0.80u,1,cgg_at_vds300mV,8.35928E-13,2.83599E-13,8.35928E-13
nfet_06v0,ff,-40,5.00,0.80u,2,cgg_at_vds300mV,1.67186E-12,5.67199E-13,8.35928E-13
nfet_06v0,ff,-40,5.00,0.80u,4,cgg_at_vds300mV,3.34371E-12,1.1344E-12,8.35928E-13
nfet_06v0,ff,-40,5.00,0.80u,8,cgg_at_vds300mV,6.68743E-12,2.2688E-12,8.35928E-13
nfet_06v0,ff,-40,5.00,0.80u,16,cgg_at_vds300mV,1.33749E-11,4.53759E-12,8.35928E-13
nfet_06v0,ff,-40,5.00,1.20u,1,cgg_at_vds300mV,9.92102E-13,2.83599E-13,9.92102E-13
nfet_06v0,ff,-40,5.00,1.20u,2,cgg_at_vds300mV,1.9842E-12,5.67199E-13,9.92102E-13
nfet_06v0,ff,-40,5.00,1.20u,4,cgg_at_vds300mV,3.96841E-12,1.1344E-12,9.92102E-13
nfet_06v0,ff,-40,5.00,1.20u,8,cgg_at_vds300mV,7.93681E-12,2.2688E-12,9.92102E-13
nfet_06v0,ff,-40,5.00,1.20u,16,cgg_at_vds300mV,1.58736E-11,4.53759E-12,9.92102E-13
nfet_06v0,ff,-40,5.50,0.60u,1,cgg_at_vds300mV,7.50692E-13,2.83599E-13,7.50692E-13
nfet_06v0,ff,-40,5.50,0.60u,2,cgg_at_vds300mV,1.50138E-12,5.67199E-13,7.50692E-13
nfet_06v0,ff,-40,5.50,0.60u,4,cgg_at_vds300mV,3.00277E-12,1.1344E-12,7.50692E-13
nfet_06v0,ff,-40,5.50,0.60u,8,cgg_at_vds300mV,6.00554E-12,2.2688E-12,7.50692E-13
nfet_06v0,ff,-40,5.50,0.60u,16,cgg_at_vds300mV,1.20111E-11,4.53759E-12,7.50692E-13
nfet_06v0,ff,-40,5.50,0.80u,1,cgg_at_vds300mV,8.26151E-13,2.83599E-13,8.26151E-13
nfet_06v0,ff,-40,5.50,0.80u,2,cgg_at_vds300mV,1.6523E-12,5.67199E-13,8.26151E-13
nfet_06v0,ff,-40,5.50,0.80u,4,cgg_at_vds300mV,3.3046E-12,1.1344E-12,8.26151E-13
nfet_06v0,ff,-40,5.50,0.80u,8,cgg_at_vds300mV,6.60921E-12,2.2688E-12,8.26151E-13
nfet_06v0,ff,-40,5.50,0.80u,16,cgg_at_vds300mV,1.32184E-11,4.53759E-12,8.26151E-13
nfet_06v0,ff,-40,5.50,1.20u,1,cgg_at_vds300mV,9.76329E-13,2.83599E-13,9.76329E-13
nfet_06v0,ff,-40,5.50,1.20u,2,cgg_at_vds300mV,1.95266E-12,5.67199E-13,9.76329E-13
nfet_06v0,ff,-40,5.50,1.20u,4,cgg_at_vds300mV,3.90532E-12,1.1344E-12,9.76329E-13
nfet_06v0,ff,-40,5.50,1.20u,8,cgg_at_vds300mV,7.81063E-12,2.2688E-12,9.76329E-13
nfet_06v0,ff,-40,5.50,1.20u,16,cgg_at_vds300mV,1.56213E-11,4.53759E-12,9.76329E-13
nfet_06v0,ff,27,2.10,0.60u,1,cgg_at_vds300mV,8.20759E-13,2.836E-13,8.20759E-13
nfet_06v0,ff,27,2.10,0.60u,2,cgg_at_vds300mV,1.64152E-12,5.67199E-13,8.20759E-13
nfet_06v0,ff,27,2.10,0.60u,4,cgg_at_vds300mV,3.28303E-12,1.1344E-12,8.20759E-13
nfet_06v0,ff,27,2.10,0.60u,8,cgg_at_vds300mV,6.56607E-12,2.2688E-12,8.20759E-13
nfet_06v0,ff,27,2.10,0.60u,16,cgg_at_vds300mV,1.31321E-11,4.53759E-12,8.20759E-13
nfet_06v0,ff,27,2.10,0.80u,1,cgg_at_vds300mV,9.27907E-13,2.83599E-13,9.27907E-13
nfet_06v0,ff,27,2.10,0.80u,2,cgg_at_vds300mV,1.85581E-12,5.67199E-13,9.27907E-13
nfet_06v0,ff,27,2.10,0.80u,4,cgg_at_vds300mV,3.71163E-12,1.1344E-12,9.27907E-13
nfet_06v0,ff,27,2.10,0.80u,8,cgg_at_vds300mV,7.42326E-12,2.2688E-12,9.27907E-13
nfet_06v0,ff,27,2.10,0.80u,16,cgg_at_vds300mV,1.48465E-11,4.53759E-12,9.27907E-13
nfet_06v0,ff,27,2.10,1.20u,1,cgg_at_vds300mV,1.1401E-12,2.83599E-13,1.1401E-12
nfet_06v0,ff,27,2.10,1.20u,2,cgg_at_vds300mV,2.2802E-12,5.67199E-13,1.1401E-12
nfet_06v0,ff,27,2.10,1.20u,4,cgg_at_vds300mV,4.56041E-12,1.1344E-12,1.1401E-12
nfet_06v0,ff,27,2.10,1.20u,8,cgg_at_vds300mV,9.12082E-12,2.2688E-12,1.1401E-12
nfet_06v0,ff,27,2.10,1.20u,16,cgg_at_vds300mV,1.82416E-11,4.53759E-12,1.1401E-12
nfet_06v0,ff,27,2.97,0.60u,1,cgg_at_vds300mV,7.94472E-13,2.83599E-13,7.94472E-13
nfet_06v0,ff,27,2.97,0.60u,2,cgg_at_vds300mV,1.58894E-12,5.67199E-13,7.94472E-13
nfet_06v0,ff,27,2.97,0.60u,4,cgg_at_vds300mV,3.17789E-12,1.1344E-12,7.94472E-13
nfet_06v0,ff,27,2.97,0.60u,8,cgg_at_vds300mV,6.35578E-12,2.2688E-12,7.94472E-13
nfet_06v0,ff,27,2.97,0.60u,16,cgg_at_vds300mV,1.27116E-11,4.53759E-12,7.94472E-13
nfet_06v0,ff,27,2.97,0.80u,1,cgg_at_vds300mV,8.89654E-13,2.83599E-13,8.89654E-13
nfet_06v0,ff,27,2.97,0.80u,2,cgg_at_vds300mV,1.77931E-12,5.67199E-13,8.89654E-13
nfet_06v0,ff,27,2.97,0.80u,4,cgg_at_vds300mV,3.55862E-12,1.1344E-12,8.89654E-13
nfet_06v0,ff,27,2.97,0.80u,8,cgg_at_vds300mV,7.11723E-12,2.2688E-12,8.89654E-13
nfet_06v0,ff,27,2.97,0.80u,16,cgg_at_vds300mV,1.42345E-11,4.53759E-12,8.89654E-13
nfet_06v0,ff,27,2.97,1.20u,1,cgg_at_vds300mV,1.07854E-12,2.83599E-13,1.07854E-12
nfet_06v0,ff,27,2.97,1.20u,2,cgg_at_vds300mV,2.15707E-12,5.67199E-13,1.07854E-12
nfet_06v0,ff,27,2.97,1.20u,4,cgg_at_vds300mV,4.31414E-12,1.1344E-12,1.07854E-12
nfet_06v0,ff,27,2.97,1.20u,8,cgg_at_vds300mV,8.62828E-12,2.2688E-12,1.07854E-12
nfet_06v0,ff,27,2.97,1.20u,16,cgg_at_vds300mV,1.72566E-11,4.53759E-12,1.07854E-12
nfet_06v0,ff,27,3.30,0.60u,1,cgg_at_vds300mV,7.86556E-13,2.83599E-13,7.86556E-13
nfet_06v0,ff,27,3.30,0.60u,2,cgg_at_vds300mV,1.57311E-12,5.67199E-13,7.86556E-13
nfet_06v0,ff,27,3.30,0.60u,4,cgg_at_vds300mV,3.14622E-12,1.1344E-12,7.86556E-13
nfet_06v0,ff,27,3.30,0.60u,8,cgg_at_vds300mV,6.29245E-12,2.2688E-12,7.86556E-13
nfet_06v0,ff,27,3.30,0.60u,16,cgg_at_vds300mV,1.25849E-11,4.53759E-12,7.86556E-13
nfet_06v0,ff,27,3.30,0.80u,1,cgg_at_vds300mV,8.78147E-13,2.83599E-13,8.78147E-13
nfet_06v0,ff,27,3.30,0.80u,2,cgg_at_vds300mV,1.75629E-12,5.67199E-13,8.78147E-13
nfet_06v0,ff,27,3.30,0.80u,4,cgg_at_vds300mV,3.51259E-12,1.1344E-12,8.78147E-13
nfet_06v0,ff,27,3.30,0.80u,8,cgg_at_vds300mV,7.02518E-12,2.2688E-12,8.78147E-13
nfet_06v0,ff,27,3.30,0.80u,16,cgg_at_vds300mV,1.40504E-11,4.53759E-12,8.78147E-13
nfet_06v0,ff,27,3.30,1.20u,1,cgg_at_vds300mV,1.06001E-12,2.83599E-13,1.06001E-12
nfet_06v0,ff,27,3.30,1.20u,2,cgg_at_vds300mV,2.12001E-12,5.67199E-13,1.06001E-12
nfet_06v0,ff,27,3.30,1.20u,4,cgg_at_vds300mV,4.24002E-12,1.1344E-12,1.06001E-12
nfet_06v0,ff,27,3.30,1.20u,8,cgg_at_vds300mV,8.48005E-12,2.2688E-12,1.06001E-12
nfet_06v0,ff,27,3.30,1.20u,16,cgg_at_vds300mV,1.69601E-11,4.53759E-12,1.06001E-12
nfet_06v0,ff,27,3.63,0.60u,1,cgg_at_vds300mV,7.79465E-13,2.83599E-13,7.79465E-13
nfet_06v0,ff,27,3.63,0.60u,2,cgg_at_vds300mV,1.55893E-12,5.67199E-13,7.79465E-13
nfet_06v0,ff,27,3.63,0.60u,4,cgg_at_vds300mV,3.11786E-12,1.1344E-12,7.79465E-13
nfet_06v0,ff,27,3.63,0.60u,8,cgg_at_vds300mV,6.23572E-12,2.2688E-12,7.79465E-13
nfet_06v0,ff,27,3.63,0.60u,16,cgg_at_vds300mV,1.24714E-11,4.53759E-12,7.79465E-13
nfet_06v0,ff,27,3.63,0.80u,1,cgg_at_vds300mV,8.67844E-13,2.83599E-13,8.67844E-13
nfet_06v0,ff,27,3.63,0.80u,2,cgg_at_vds300mV,1.73569E-12,5.67199E-13,8.67844E-13
nfet_06v0,ff,27,3.63,0.80u,4,cgg_at_vds300mV,3.47137E-12,1.1344E-12,8.67844E-13
nfet_06v0,ff,27,3.63,0.80u,8,cgg_at_vds300mV,6.94275E-12,2.2688E-12,8.67844E-13
nfet_06v0,ff,27,3.63,0.80u,16,cgg_at_vds300mV,1.38855E-11,4.53759E-12,8.67844E-13
nfet_06v0,ff,27,3.63,1.20u,1,cgg_at_vds300mV,1.04341E-12,2.83599E-13,1.04341E-12
nfet_06v0,ff,27,3.63,1.20u,2,cgg_at_vds300mV,2.08682E-12,5.67199E-13,1.04341E-12
nfet_06v0,ff,27,3.63,1.20u,4,cgg_at_vds300mV,4.17364E-12,1.1344E-12,1.04341E-12
nfet_06v0,ff,27,3.63,1.20u,8,cgg_at_vds300mV,8.34728E-12,2.2688E-12,1.04341E-12
nfet_06v0,ff,27,3.63,1.20u,16,cgg_at_vds300mV,1.66946E-11,4.53759E-12,1.04341E-12
nfet_06v0,ff,27,4.50,0.60u,1,cgg_at_vds300mV,7.63814E-13,2.83599E-13,7.63814E-13
nfet_06v0,ff,27,4.50,0.60u,2,cgg_at_vds300mV,1.52763E-12,5.67199E-13,7.63814E-13
nfet_06v0,ff,27,4.50,0.60u,4,cgg_at_vds300mV,3.05526E-12,1.1344E-12,7.63814E-13
nfet_06v0,ff,27,4.50,0.60u,8,cgg_at_vds300mV,6.11051E-12,2.2688E-12,7.63814E-13
nfet_06v0,ff,27,4.50,0.60u,16,cgg_at_vds300mV,1.2221E-11,4.53759E-12,7.63814E-13
nfet_06v0,ff,27,4.50,0.80u,1,cgg_at_vds300mV,8.45117E-13,2.83599E-13,8.45117E-13
nfet_06v0,ff,27,4.50,0.80u,2,cgg_at_vds300mV,1.69023E-12,5.67199E-13,8.45117E-13
nfet_06v0,ff,27,4.50,0.80u,4,cgg_at_vds300mV,3.38047E-12,1.1344E-12,8.45117E-13
nfet_06v0,ff,27,4.50,0.80u,8,cgg_at_vds300mV,6.76094E-12,2.2688E-12,8.45117E-13
nfet_06v0,ff,27,4.50,0.80u,16,cgg_at_vds300mV,1.35219E-11,4.53759E-12,8.45117E-13
nfet_06v0,ff,27,4.50,1.20u,1,cgg_at_vds300mV,1.00679E-12,2.83599E-13,1.00679E-12
nfet_06v0,ff,27,4.50,1.20u,2,cgg_at_vds300mV,2.01359E-12,5.67199E-13,1.00679E-12
nfet_06v0,ff,27,4.50,1.20u,4,cgg_at_vds300mV,4.02718E-12,1.1344E-12,1.00679E-12
nfet_06v0,ff,27,4.50,1.20u,8,cgg_at_vds300mV,8.05435E-12,2.2688E-12,1.00679E-12
nfet_06v0,ff,27,4.50,1.20u,16,cgg_at_vds300mV,1.61087E-11,4.53759E-12,1.00679E-12
nfet_06v0,ff,27,5.00,0.60u,1,cgg_at_vds300mV,7.56348E-13,2.83599E-13,7.56348E-13
nfet_06v0,ff,27,5.00,0.60u,2,cgg_at_vds300mV,1.5127E-12,5.67199E-13,7.56348E-13
nfet_06v0,ff,27,5.00,0.60u,4,cgg_at_vds300mV,3.02539E-12,1.1344E-12,7.56348E-13
nfet_06v0,ff,27,5.00,0.60u,8,cgg_at_vds300mV,6.05078E-12,2.2688E-12,7.56348E-13
nfet_06v0,ff,27,5.00,0.60u,16,cgg_at_vds300mV,1.21016E-11,4.53759E-12,7.56348E-13
nfet_06v0,ff,27,5.00,0.80u,1,cgg_at_vds300mV,8.34283E-13,2.83599E-13,8.34283E-13
nfet_06v0,ff,27,5.00,0.80u,2,cgg_at_vds300mV,1.66857E-12,5.67199E-13,8.34283E-13
nfet_06v0,ff,27,5.00,0.80u,4,cgg_at_vds300mV,3.33713E-12,1.1344E-12,8.34283E-13
nfet_06v0,ff,27,5.00,0.80u,8,cgg_at_vds300mV,6.67426E-12,2.2688E-12,8.34283E-13
nfet_06v0,ff,27,5.00,0.80u,16,cgg_at_vds300mV,1.33485E-11,4.53759E-12,8.34283E-13
nfet_06v0,ff,27,5.00,1.20u,1,cgg_at_vds300mV,9.89332E-13,2.83599E-13,9.89332E-13
nfet_06v0,ff,27,5.00,1.20u,2,cgg_at_vds300mV,1.97866E-12,5.67199E-13,9.89332E-13
nfet_06v0,ff,27,5.00,1.20u,4,cgg_at_vds300mV,3.95733E-12,1.1344E-12,9.89332E-13
nfet_06v0,ff,27,5.00,1.20u,8,cgg_at_vds300mV,7.91466E-12,2.2688E-12,9.89332E-13
nfet_06v0,ff,27,5.00,1.20u,16,cgg_at_vds300mV,1.58293E-11,4.53759E-12,9.89332E-13
nfet_06v0,ff,27,5.50,0.60u,1,cgg_at_vds300mV,7.49733E-13,2.83599E-13,7.49733E-13
nfet_06v0,ff,27,5.50,0.60u,2,cgg_at_vds300mV,1.49947E-12,5.67199E-13,7.49733E-13
nfet_06v0,ff,27,5.50,0.60u,4,cgg_at_vds300mV,2.99893E-12,1.1344E-12,7.49733E-13
nfet_06v0,ff,27,5.50,0.60u,8,cgg_at_vds300mV,5.99786E-12,2.2688E-12,7.49733E-13
nfet_06v0,ff,27,5.50,0.60u,16,cgg_at_vds300mV,1.19957E-11,4.53759E-12,7.49733E-13
nfet_06v0,ff,27,5.50,0.80u,1,cgg_at_vds300mV,8.24687E-13,2.83599E-13,8.24687E-13
nfet_06v0,ff,27,5.50,0.80u,2,cgg_at_vds300mV,1.64937E-12,5.67199E-13,8.24687E-13
nfet_06v0,ff,27,5.50,0.80u,4,cgg_at_vds300mV,3.29875E-12,1.1344E-12,8.24687E-13
nfet_06v0,ff,27,5.50,0.80u,8,cgg_at_vds300mV,6.59749E-12,2.2688E-12,8.24687E-13
nfet_06v0,ff,27,5.50,0.80u,16,cgg_at_vds300mV,1.3195E-11,4.53759E-12,8.24687E-13
nfet_06v0,ff,27,5.50,1.20u,1,cgg_at_vds300mV,9.73864E-13,2.83599E-13,9.73864E-13
nfet_06v0,ff,27,5.50,1.20u,2,cgg_at_vds300mV,1.94773E-12,5.67199E-13,9.73864E-13
nfet_06v0,ff,27,5.50,1.20u,4,cgg_at_vds300mV,3.89545E-12,1.1344E-12,9.73864E-13
nfet_06v0,ff,27,5.50,1.20u,8,cgg_at_vds300mV,7.79091E-12,2.2688E-12,9.73864E-13
nfet_06v0,ff,27,5.50,1.20u,16,cgg_at_vds300mV,1.55818E-11,4.53759E-12,9.73864E-13
nfet_06v0,ff,125,2.10,0.60u,1,cgg_at_vds300mV,8.16887E-13,2.83611E-13,8.16887E-13
nfet_06v0,ff,125,2.10,0.60u,2,cgg_at_vds300mV,1.63377E-12,5.67222E-13,8.16887E-13
nfet_06v0,ff,125,2.10,0.60u,4,cgg_at_vds300mV,3.26755E-12,1.13444E-12,8.16887E-13
nfet_06v0,ff,125,2.10,0.60u,8,cgg_at_vds300mV,6.5351E-12,2.26889E-12,8.16887E-13
nfet_06v0,ff,125,2.10,0.60u,16,cgg_at_vds300mV,1.30702E-11,4.53777E-12,8.16887E-13
nfet_06v0,ff,125,2.10,0.80u,1,cgg_at_vds300mV,9.21954E-13,2.83602E-13,9.21954E-13
nfet_06v0,ff,125,2.10,0.80u,2,cgg_at_vds300mV,1.84391E-12,5.67204E-13,9.21954E-13
nfet_06v0,ff,125,2.10,0.80u,4,cgg_at_vds300mV,3.68782E-12,1.13441E-12,9.21954E-13
nfet_06v0,ff,125,2.10,0.80u,8,cgg_at_vds300mV,7.37563E-12,2.26882E-12,9.21954E-13
nfet_06v0,ff,125,2.10,0.80u,16,cgg_at_vds300mV,1.47513E-11,4.53764E-12,9.21954E-13
nfet_06v0,ff,125,2.10,1.20u,1,cgg_at_vds300mV,1.13011E-12,2.83602E-13,1.13011E-12
nfet_06v0,ff,125,2.10,1.20u,2,cgg_at_vds300mV,2.26022E-12,5.67203E-13,1.13011E-12
nfet_06v0,ff,125,2.10,1.20u,4,cgg_at_vds300mV,4.52044E-12,1.13441E-12,1.13011E-12
nfet_06v0,ff,125,2.10,1.20u,8,cgg_at_vds300mV,9.04088E-12,2.26881E-12,1.13011E-12
nfet_06v0,ff,125,2.10,1.20u,16,cgg_at_vds300mV,1.80818E-11,4.53763E-12,1.13011E-12
nfet_06v0,ff,125,2.97,0.60u,1,cgg_at_vds300mV,7.91711E-13,2.836E-13,7.91711E-13
nfet_06v0,ff,125,2.97,0.60u,2,cgg_at_vds300mV,1.58342E-12,5.67201E-13,7.91711E-13
nfet_06v0,ff,125,2.97,0.60u,4,cgg_at_vds300mV,3.16685E-12,1.1344E-12,7.91711E-13
nfet_06v0,ff,125,2.97,0.60u,8,cgg_at_vds300mV,6.33369E-12,2.2688E-12,7.91711E-13
nfet_06v0,ff,125,2.97,0.60u,16,cgg_at_vds300mV,1.26674E-11,4.53761E-12,7.91711E-13
nfet_06v0,ff,125,2.97,0.80u,1,cgg_at_vds300mV,8.85433E-13,2.836E-13,8.85433E-13
nfet_06v0,ff,125,2.97,0.80u,2,cgg_at_vds300mV,1.77087E-12,5.67199E-13,8.85433E-13
nfet_06v0,ff,125,2.97,0.80u,4,cgg_at_vds300mV,3.54173E-12,1.1344E-12,8.85433E-13
nfet_06v0,ff,125,2.97,0.80u,8,cgg_at_vds300mV,7.08346E-12,2.2688E-12,8.85433E-13
nfet_06v0,ff,125,2.97,0.80u,16,cgg_at_vds300mV,1.41669E-11,4.53759E-12,8.85433E-13
nfet_06v0,ff,125,2.97,1.20u,1,cgg_at_vds300mV,1.07145E-12,2.83599E-13,1.07145E-12
nfet_06v0,ff,125,2.97,1.20u,2,cgg_at_vds300mV,2.14289E-12,5.67199E-13,1.07145E-12
nfet_06v0,ff,125,2.97,1.20u,4,cgg_at_vds300mV,4.28579E-12,1.1344E-12,1.07145E-12
nfet_06v0,ff,125,2.97,1.20u,8,cgg_at_vds300mV,8.57157E-12,2.2688E-12,1.07145E-12
nfet_06v0,ff,125,2.97,1.20u,16,cgg_at_vds300mV,1.71431E-11,4.53759E-12,1.07145E-12
nfet_06v0,ff,125,3.30,0.60u,1,cgg_at_vds300mV,7.84087E-13,2.836E-13,7.84087E-13
nfet_06v0,ff,125,3.30,0.60u,2,cgg_at_vds300mV,1.56817E-12,5.672E-13,7.84087E-13
nfet_06v0,ff,125,3.30,0.60u,4,cgg_at_vds300mV,3.13635E-12,1.1344E-12,7.84087E-13
nfet_06v0,ff,125,3.30,0.60u,8,cgg_at_vds300mV,6.2727E-12,2.2688E-12,7.84087E-13
nfet_06v0,ff,125,3.30,0.60u,16,cgg_at_vds300mV,1.25454E-11,4.5376E-12,7.84087E-13
nfet_06v0,ff,125,3.30,0.80u,1,cgg_at_vds300mV,8.74374E-13,2.83599E-13,8.74374E-13
nfet_06v0,ff,125,3.30,0.80u,2,cgg_at_vds300mV,1.74875E-12,5.67199E-13,8.74374E-13
nfet_06v0,ff,125,3.30,0.80u,4,cgg_at_vds300mV,3.4975E-12,1.1344E-12,8.74374E-13
nfet_06v0,ff,125,3.30,0.80u,8,cgg_at_vds300mV,6.995E-12,2.2688E-12,8.74374E-13
nfet_06v0,ff,125,3.30,0.80u,16,cgg_at_vds300mV,1.399E-11,4.53759E-12,8.74374E-13
nfet_06v0,ff,125,3.30,1.20u,1,cgg_at_vds300mV,1.05367E-12,2.83599E-13,1.05367E-12
nfet_06v0,ff,125,3.30,1.20u,2,cgg_at_vds300mV,2.10734E-12,5.67199E-13,1.05367E-12
