corner_id,corner,temp_c,vin_v,ssr_v,fb_v,vout_v,pg_v,erramp_v,isup_a,iinj_a,in_regulation
res_ss_125c_3.63v,res_ss,125.0,3.63,2.05,1.19938,1.79793,2.35675,2.35675,0.0499582,3.8e-09,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.075,1.19938,1.79815,2.35669,2.35669,0.0499643,3.0666667e-09,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.1,1.19938,1.79833,2.35664,2.35664,0.0499692,2.4666667e-09,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.125,1.19938,1.79847,2.35661,2.35661,0.0499732,2e-09,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.15,1.19938,1.79859,2.35658,2.35658,0.0499764,1.6e-09,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.175,1.19938,1.79868,2.35655,2.35655,0.0499789,1.3e-09,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.2,1.19938,1.79876,2.35653,2.35653,0.049981,1.0333333e-09,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.225,1.19938,1.79882,2.35652,2.35652,0.0499826,8.3333333e-10,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.25,1.19938,1.79887,2.35651,2.35651,0.0499839,6.6666667e-10,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.275,1.19938,1.79891,2.3565,2.3565,0.049985,5.3333333e-10,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.3,1.19938,1.79894,2.35649,2.35649,0.0499858,4.3333333e-10,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.325,1.19938,1.79896,2.35648,2.35648,0.0499865,3.6666667e-10,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.35,1.19938,1.79898,2.35648,2.35648,0.049987,3e-10,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.375,1.19938,1.799,2.35647,2.35647,0.0499874,2.3333333e-10,yes
res_ss_125c_3.63v,res_ss,125.0,3.63,2.4,1.19938,1.79901,2.35647,2.35647,0.0499877,2e-10,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0,1.19961,0.231687,2.09486,2.09486,0.00646535,5.22576e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.025,1.19961,0.262184,2.08076,2.08076,0.00731225,5.1241033e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.05,1.19961,0.293495,2.06711,2.06711,0.00818173,5.0197333e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.075,1.19961,0.325304,2.05395,2.05395,0.00906504,4.9137033e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.1,1.19961,0.357409,2.04126,2.04126,0.0099566,4.8066867e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.125,1.19961,0.389692,2.02902,2.02902,0.0108531,4.6990767e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.15,1.19961,0.422084,2.01717,2.01717,0.0117526,4.5911033e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.175,1.19961,0.454544,2.00568,2.00568,0.012654,4.4829033e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.2,1.19961,0.487047,1.99452,1.99452,0.0135566,4.37456e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.225,1.19961,0.519578,1.98364,1.98364,0.01446,4.2661233e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.25,1.19961,0.552126,1.97303,1.97303,0.0153638,4.15763e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.275,1.19961,0.584684,1.96265,1.96265,0.0162679,4.0491033e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.3,1.19961,0.617247,1.95249,1.95249,0.0171722,3.94056e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.325,1.19961,0.649811,1.94252,1.94252,0.0180765,3.8320133e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.35,1.19961,0.682373,1.93274,1.93274,0.0189807,3.7234733e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.375,1.19961,0.71493,1.92312,1.92312,0.0198848,3.61495e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.4,1.19961,0.74748,1.91366,1.91366,0.0207887,3.50645e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.425,1.19961,0.780021,1.90434,1.90434,0.0216924,3.39798e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.45,1.19961,0.812553,1.89515,1.89515,0.0225958,3.28954e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.475,1.19961,0.845073,1.88608,1.88608,0.0234988,3.18114e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.5,1.19961,0.87758,1.87713,1.87713,0.0244015,3.0727833e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.525,1.19961,0.910073,1.86829,1.86829,0.0253038,2.9644733e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.55,1.19961,0.942552,1.85954,1.85954,0.0262058,2.85621e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.575,1.19961,0.975015,1.85089,1.85089,0.0271072,2.748e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.6,1.19961,1.00746,1.84233,1.84233,0.0280082,2.63985e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.625,1.19961,1.03989,1.83385,1.83385,0.0289088,2.53175e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.65,1.19961,1.0723,1.82544,1.82544,0.0298088,2.4237167e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.675,1.19961,1.1047,1.81711,1.81711,0.0307084,2.3157167e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.7,1.19961,1.13708,1.80885,1.80885,0.0316076,2.2077833e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.725,1.19961,1.16944,1.80064,1.80064,0.0325063,2.0999167e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.75,1.19961,1.20179,1.79249,1.79249,0.0334047,1.9920833e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.775,1.19961,1.23414,1.7844,1.7844,0.0343029,1.88425e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.8,1.19961,1.26649,1.77635,1.77635,0.0352012,1.7764167e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.825,1.19961,1.29886,1.76834,1.76834,0.0361001,1.6685167e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.85,1.19961,1.3313,1.76035,1.76035,0.0370007,1.5603833e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.875,1.19961,1.36387,1.75236,1.75236,0.0379052,1.4518167e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.9,1.19961,1.39674,1.74433,1.74433,0.0388178,1.34225e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.925,1.19961,1.43001,1.73624,1.73624,0.0397413,1.23135e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.95,1.19961,1.46353,1.72811,1.72811,0.0406717,1.1196167e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,0.975,1.19961,1.49711,1.71999,1.71999,0.0416039,1.0076833e-06,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1,1.19961,1.53066,1.71189,1.71189,0.0425352,8.9585e-07,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.025,1.19961,1.56412,1.70384,1.70384,0.0434641,7.8431667e-07,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.05,1.19961,1.59744,1.69582,1.69582,0.0443889,6.7325e-07,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.075,1.19961,1.63054,1.68787,1.68787,0.0453078,5.6291667e-07,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.1,1.19961,1.66332,1.68,1.68,0.0462176,4.5365e-07,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.125,1.19961,1.69561,1.67224,1.67224,0.0471139,3.4601667e-07,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.15,1.19961,1.72713,1.66466,1.66466,0.0479887,2.4095e-07,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.175,1.19961,1.75736,1.65738,1.65738,0.0488279,1.4018333e-07,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.2,1.19961,1.78522,1.65066,1.65066,0.0496011,4.7316667e-08,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.225,1.19961,1.79931,1.64726,1.64726,0.0499924,3.5e-10,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.25,1.19961,1.79937,1.64725,1.64725,0.0499939,1.5e-10,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.275,1.19961,1.79938,1.64724,1.64724,0.0499943,1.1666667e-10,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.3,1.19961,1.79939,1.64724,1.64724,0.0499945,8.3333333e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.325,1.19961,1.7994,1.64724,1.64724,0.0499946,5e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.35,1.19961,1.7994,1.64724,1.64724,0.0499946,5e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.375,1.19961,1.7994,1.64724,1.64724,0.0499947,5e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.4,1.19961,1.7994,1.64724,1.64724,0.0499947,5e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.425,1.19961,1.79941,1.64724,1.64724,0.0499947,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.45,1.19961,1.79941,1.64724,1.64724,0.0499947,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.475,1.19961,1.79941,1.64724,1.64724,0.0499946,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.5,1.19961,1.79941,1.64724,1.64724,0.0499946,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.525,1.19961,1.79941,1.64724,1.64724,0.0499946,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.55,1.19961,1.79941,1.64724,1.64724,0.0499946,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.575,1.19961,1.79941,1.64724,1.64724,0.0499945,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.6,1.19961,1.79941,1.64724,1.64724,0.0499945,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.625,1.19961,1.79941,1.64724,1.64724,0.0499945,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.65,1.19961,1.79941,1.64724,1.64724,0.0499944,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.675,1.19961,1.79941,1.64724,1.64724,0.0499944,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.7,1.19961,1.79941,1.64724,1.64724,0.0499944,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.725,1.19961,1.79941,1.64724,1.64724,0.0499943,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.75,1.19961,1.79941,1.64724,1.64724,0.0499943,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.775,1.19961,1.79941,1.64724,1.64724,0.0499943,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.8,1.19961,1.79941,1.64724,1.64724,0.0499943,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.825,1.19961,1.79941,1.64724,1.64724,0.0499942,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.85,1.19961,1.79941,1.64724,1.64724,0.0499942,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.875,1.19961,1.79941,1.64724,1.64724,0.0499942,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.9,1.19961,1.79941,1.64724,1.64724,0.0499941,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.925,1.19961,1.79941,1.64724,1.64724,0.0499941,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.95,1.19961,1.79941,1.64724,1.64724,0.0499941,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,1.975,1.19961,1.79941,1.64724,1.64724,0.049994,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2,1.19961,1.79941,1.64724,1.64724,0.049994,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.025,1.19961,1.79941,1.64724,1.64724,0.049994,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.05,1.19961,1.79941,1.64724,1.64724,0.0499939,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.075,1.19961,1.79941,1.64724,1.64724,0.0499939,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.1,1.19961,1.79941,1.64724,1.64724,0.0499939,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.125,1.19961,1.79941,1.64724,1.64724,0.0499939,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.15,1.19961,1.79941,1.64724,1.64724,0.0499938,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.175,1.19961,1.79941,1.64724,1.64724,0.0499938,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.2,1.19961,1.79941,1.64724,1.64724,0.0499938,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.225,1.19961,1.79941,1.64724,1.64724,0.0499938,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.25,1.19961,1.79941,1.64724,1.64724,0.0499938,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.275,1.19961,1.79941,1.64724,1.64724,0.0499937,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.3,1.19961,1.79941,1.64724,1.64724,0.0499937,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.325,1.19961,1.79941,1.64724,1.64724,0.0499937,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.35,1.19961,1.79941,1.64724,1.64724,0.0499937,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.375,1.19961,1.79941,1.64724,1.64724,0.0499937,1.6666667e-11,yes
res_ss_27c_2.97v,res_ss,27.0,2.97,2.4,1.19961,1.79941,1.64724,1.64724,0.0499937,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0,1.19959,0.184725,2.45421,2.45421,0.00516525,5.3822e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.025,1.19959,0.215355,2.43843,2.43843,0.00601582,5.2801e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.05,1.19959,0.246882,2.4234,2.4234,0.00689132,5.17501e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.075,1.19959,0.27898,2.40909,2.40909,0.00778268,5.0680167e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.1,1.19959,0.311429,2.39542,2.39542,0.00868376,4.9598533e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.125,1.19959,0.344091,2.38233,2.38233,0.00959076,4.85098e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.15,1.19959,0.376886,2.36976,2.36976,0.0105015,4.7416633e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.175,1.19959,0.409766,2.35763,2.35763,0.0114145,4.6320633e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.2,1.19959,0.442701,2.34591,2.34591,0.0123291,4.52228e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.225,1.19959,0.475675,2.33454,2.33454,0.0132448,4.4123667e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.25,1.19959,0.508673,2.32348,2.32348,0.0141611,4.3023733e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.275,1.19959,0.541689,2.31271,2.31271,0.015078,4.19232e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.3,1.19959,0.574717,2.30219,2.30219,0.0159951,4.0822267e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.325,1.19959,0.607751,2.2919,2.2919,0.0169125,3.9721133e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.35,1.19959,0.64079,2.28182,2.28182,0.01783,3.8619833e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.375,1.19959,0.673831,2.27193,2.27193,0.0187475,3.7518467e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.4,1.19959,0.706872,2.26222,2.26222,0.019665,3.64171e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.425,1.19959,0.739911,2.25267,2.25267,0.0205825,3.53158e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.45,1.19959,0.772947,2.24327,2.24327,0.0214999,3.42146e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.475,1.19959,0.80598,2.23401,2.23401,0.0224172,3.31135e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.5,1.19959,0.839009,2.22487,2.22487,0.0233343,3.2012533e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.525,1.19959,0.872033,2.21586,2.21586,0.0242514,3.0911733e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.55,1.19959,0.905054,2.20696,2.20696,0.0251684,2.9811033e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.575,1.19959,0.938071,2.19817,2.19817,0.0260852,2.8710467e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.6,1.19959,0.971087,2.18947,2.18947,0.027002,2.7609933e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.625,1.19959,1.0041,2.18086,2.18086,0.0279189,2.65095e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.65,1.19959,1.03713,2.17234,2.17234,0.0288359,2.54085e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.675,1.19959,1.07016,2.16389,2.16389,0.0297532,2.43075e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.7,1.19959,1.10322,2.15551,2.15551,0.0306712,2.32055e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.725,1.19959,1.13633,2.14719,2.14719,0.0315905,2.2101833e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.75,1.19959,1.16953,2.13891,2.13891,0.0325123,2.0995167e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.775,1.19959,1.20289,2.13065,2.13065,0.0334387,1.9883167e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.8,1.19959,1.23655,2.12238,2.12238,0.0343733,1.8761167e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.825,1.19959,1.27059,2.11407,2.11407,0.0353181,1.76265e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.85,1.19959,1.30489,2.10575,2.10575,0.0362703,1.6483167e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.875,1.19959,1.33932,2.09746,2.09746,0.037226,1.53355e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.9,1.19959,1.37379,2.08919,2.08919,0.038183,1.41865e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.925,1.19959,1.40828,2.08097,2.08097,0.0391402,1.3036833e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.95,1.19959,1.44275,2.0728,2.0728,0.0400971,1.1887833e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,0.975,1.19959,1.4772,2.06466,2.06466,0.0410532,1.07395e-06,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1,1.19959,1.51158,2.05658,2.05658,0.0420076,9.5935e-07,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.025,1.19959,1.54589,2.04854,2.04854,0.0429598,8.4498333e-07,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.05,1.19959,1.58007,2.04056,2.04056,0.0439086,7.3105e-07,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.075,1.19959,1.61407,2.03265,2.03265,0.0448524,6.1771667e-07,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.1,1.19959,1.64781,2.02481,2.02481,0.045789,5.0525e-07,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.125,1.19959,1.68117,2.01709,2.01709,0.0467148,3.9405e-07,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.15,1.19959,1.71392,2.00951,2.00951,0.0476239,2.8488333e-07,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.175,1.19959,1.74569,2.00218,2.00218,0.0485056,1.7898333e-07,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.2,1.19959,1.77556,1.99529,1.99529,0.0493349,7.9416667e-08,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.225,1.19959,1.79456,1.99091,1.99091,0.0498622,1.6083333e-08,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.25,1.19959,1.79699,1.99035,1.99035,0.0499296,7.9833333e-09,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.275,1.19959,1.79787,1.99014,1.99014,0.0499542,5.05e-09,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.3,1.19959,1.79837,1.99003,1.99003,0.0499679,3.3833333e-09,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.325,1.19959,1.79868,1.98996,1.98996,0.0499765,2.35e-09,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.35,1.19959,1.79889,1.98991,1.98991,0.0499822,1.65e-09,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.375,1.19959,1.79903,1.98988,1.98988,0.0499861,1.1833333e-09,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.4,1.19959,1.79913,1.98985,1.98985,0.0499889,8.5e-10,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.425,1.19959,1.7992,1.98984,1.98984,0.0499908,6.1666667e-10,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.45,1.19959,1.79925,1.98982,1.98982,0.0499921,4.5e-10,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.475,1.19959,1.79928,1.98982,1.98982,0.0499931,3.5e-10,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.5,1.19959,1.79931,1.98981,1.98981,0.0499938,2.5e-10,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.525,1.19959,1.79933,1.98981,1.98981,0.0499942,1.8333333e-10,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.55,1.19959,1.79934,1.9898,1.9898,0.0499946,1.5e-10,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.575,1.19959,1.79935,1.9898,1.9898,0.0499948,1.1666667e-10,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.6,1.19959,1.79936,1.9898,1.9898,0.049995,8.3333333e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.625,1.19959,1.79936,1.9898,1.9898,0.0499951,8.3333333e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.65,1.19959,1.79937,1.9898,1.9898,0.0499951,5e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.675,1.19959,1.79937,1.9898,1.9898,0.0499952,5e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.7,1.19959,1.79937,1.9898,1.9898,0.0499952,5e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.725,1.19959,1.79937,1.9898,1.9898,0.0499952,5e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.75,1.19959,1.79937,1.9898,1.9898,0.0499952,5e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.775,1.19959,1.79937,1.9898,1.9898,0.0499952,5e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.8,1.19959,1.79937,1.9898,1.9898,0.0499952,5e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.825,1.19959,1.79938,1.9898,1.9898,0.0499951,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.85,1.19959,1.79938,1.9898,1.9898,0.0499951,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.875,1.19959,1.79938,1.9898,1.9898,0.0499951,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.9,1.19959,1.79938,1.9898,1.9898,0.049995,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.925,1.19959,1.79938,1.9898,1.9898,0.049995,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.95,1.19959,1.79938,1.9898,1.9898,0.049995,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,1.975,1.19959,1.79938,1.9898,1.9898,0.049995,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2,1.19959,1.79938,1.9898,1.9898,0.0499949,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.025,1.19959,1.79938,1.9898,1.9898,0.0499949,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.05,1.19959,1.79938,1.9898,1.9898,0.0499949,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.075,1.19959,1.79938,1.9898,1.9898,0.0499948,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.1,1.19959,1.79938,1.9898,1.9898,0.0499948,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.125,1.19959,1.79938,1.9898,1.9898,0.0499948,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.15,1.19959,1.79938,1.9898,1.9898,0.0499947,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.175,1.19959,1.79938,1.9898,1.9898,0.0499947,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.2,1.19959,1.79938,1.9898,1.9898,0.0499947,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.225,1.19959,1.79938,1.9898,1.9898,0.0499946,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.25,1.19959,1.79938,1.9898,1.9898,0.0499946,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.275,1.19959,1.79938,1.9898,1.9898,0.0499946,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.3,1.19959,1.79938,1.9898,1.9898,0.0499945,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.325,1.19959,1.79938,1.9898,1.9898,0.0499945,1.6666667e-11,yes
res_ss_27c_3.30v,res_ss,27.0,3.3,2.35,1.19959,1.79938,1.9898,1.9898,0.0499945,1.6666667e-11,yes
