corner_id,corner,temp_c,vin_v,variant,ssr_cmd_v,ssr_v,fb_v,vout_v,iinj_ua,pass_gate_v,erramp_out_v,isup_a,gmsum_v,in_regulation
fs_27c_3.63v,fs,27,3.63,device,0.55,0.550000,1.199530,0.470065,4.43077,2.567630,2.567630,1.309350e-02,2.503560,yes
fs_27c_3.63v,fs,27,3.63,device,0.575,0.575000,1.199530,0.500735,4.32853,2.556890,2.556890,1.394520e-02,2.506920,yes
fs_27c_3.63v,fs,27,3.63,device,0.6,0.600000,1.199530,0.531346,4.22650,2.546440,2.546440,1.479520e-02,2.510310,yes
fs_27c_3.63v,fs,27,3.63,device,0.625,0.625000,1.199530,0.561894,4.12467,2.536250,2.536250,1.564350e-02,2.513730,yes
fs_27c_3.63v,fs,27,3.63,device,0.65,0.650000,1.199530,0.592378,4.02306,2.526300,2.526300,1.649000e-02,2.517200,yes
fs_27c_3.63v,fs,27,3.63,device,0.675,0.675000,1.199530,0.622795,3.92167,2.516560,2.516560,1.733460e-02,2.520700,yes
fs_27c_3.63v,fs,27,3.63,device,0.7,0.700000,1.199530,0.653143,3.82051,2.507030,2.507030,1.817730e-02,2.524240,yes
fs_27c_3.63v,fs,27,3.63,device,0.725,0.725000,1.199530,0.683420,3.71958,2.497680,2.497680,1.901810e-02,2.527820,yes
fs_27c_3.63v,fs,27,3.63,device,0.75,0.750000,1.199530,0.713622,3.61891,2.488520,2.488520,1.985670e-02,2.531440,yes
fs_27c_3.63v,fs,27,3.63,device,0.775,0.775000,1.199530,0.743747,3.51849,2.479510,2.479510,2.069330e-02,2.535110,yes
fs_27c_3.63v,fs,27,3.63,device,0.8,0.800000,1.199530,0.773793,3.41834,2.470660,2.470660,2.152760e-02,2.538820,yes
fs_27c_3.63v,fs,27,3.63,device,0.825,0.825000,1.199530,0.803755,3.31847,2.461950,2.461950,2.235960e-02,2.542580,yes
fs_27c_3.63v,fs,27,3.63,device,0.85,0.850000,1.199530,0.833630,3.21888,2.453390,2.453390,2.318920e-02,2.546390,yes
fs_27c_3.63v,fs,27,3.63,device,0.875,0.875000,1.199530,0.863416,3.11960,2.444950,2.444950,2.401630e-02,2.550250,yes
fs_27c_3.63v,fs,27,3.63,device,0.9,0.900000,1.199530,0.893107,3.02063,2.436640,2.436640,2.484080e-02,2.554170,yes
fs_27c_3.63v,fs,27,3.63,device,0.925,0.925000,1.199530,0.922701,2.92198,2.428440,2.428440,2.566260e-02,2.558150,yes
fs_27c_3.63v,fs,27,3.63,device,0.95,0.950000,1.199530,0.952192,2.82368,2.420370,2.420370,2.648150e-02,2.562180,yes
fs_27c_3.63v,fs,27,3.63,device,0.975,0.975000,1.199530,0.981576,2.72573,2.412400,2.412400,2.729750e-02,2.566280,yes
fs_27c_3.63v,fs,27,3.63,device,1,1.000000,1.199530,1.010850,2.62815,2.404530,2.404530,2.811030e-02,2.570450,yes
fs_27c_3.63v,fs,27,3.63,device,1.025,1.025000,1.199530,1.040000,2.53098,2.396770,2.396770,2.891990e-02,2.574680,yes
fs_27c_3.63v,fs,27,3.63,device,1.05,1.050000,1.199530,1.069030,2.43422,2.389110,2.389110,2.972600e-02,2.578990,yes
fs_27c_3.63v,fs,27,3.63,device,1.075,1.075000,1.199530,1.097930,2.33788,2.381550,2.381550,3.052850e-02,2.583380,yes
fs_27c_3.63v,fs,27,3.63,device,1.1,1.100000,1.199530,1.126690,2.24202,2.374080,2.374080,3.132720e-02,2.587850,yes
fs_27c_3.63v,fs,27,3.63,device,1.125,1.125000,1.199530,1.155310,2.14662,2.366700,2.366700,3.212180e-02,2.592410,yes
fs_27c_3.63v,fs,27,3.63,device,1.15,1.150000,1.199530,1.183770,2.05175,2.359420,2.359420,3.291220e-02,2.597060,yes
fs_27c_3.63v,fs,27,3.63,device,1.175,1.175000,1.199530,1.212070,1.95742,2.352220,2.352220,3.369800e-02,2.601810,yes
fs_27c_3.63v,fs,27,3.63,device,1.2,1.200000,1.199530,1.240200,1.86365,2.345120,2.345120,3.447900e-02,2.606670,yes
fs_27c_3.63v,fs,27,3.63,device,1.225,1.225000,1.199530,1.268140,1.77052,2.338100,2.338100,3.525490e-02,2.611640,yes
fs_27c_3.63v,fs,27,3.63,device,1.25,1.250000,1.199530,1.295880,1.67805,2.331180,2.331180,3.602520e-02,2.616740,yes
fs_27c_3.63v,fs,27,3.63,device,1.275,1.275000,1.199530,1.323410,1.58628,2.324350,2.324350,3.678960e-02,2.621970,yes
fs_27c_3.63v,fs,27,3.63,device,1.3,1.300000,1.199530,1.350710,1.49528,2.317610,2.317610,3.754770e-02,2.627350,yes
fs_27c_3.63v,fs,27,3.63,device,1.325,1.325000,1.199530,1.377760,1.40512,2.310960,2.310960,3.829890e-02,2.632880,yes
fs_27c_3.63v,fs,27,3.63,device,1.35,1.350000,1.199530,1.404550,1.31582,2.304410,2.304410,3.904260e-02,2.638580,yes
fs_27c_3.63v,fs,27,3.63,device,1.375,1.375000,1.199530,1.431040,1.22752,2.297970,2.297970,3.977820e-02,2.644470,yes
fs_27c_3.63v,fs,27,3.63,device,1.4,1.400000,1.199530,1.457210,1.14028,2.291620,2.291620,4.050490e-02,2.650560,yes
fs_27c_3.63v,fs,27,3.63,device,1.425,1.425000,1.199530,1.483030,1.05422,2.285390,2.285390,4.122190e-02,2.656880,yes
fs_27c_3.63v,fs,27,3.63,device,1.45,1.450000,1.199530,1.508460,0.96945,2.279270,2.279270,4.192800e-02,2.663450,yes
fs_27c_3.63v,fs,27,3.63,device,1.475,1.475000,1.199530,1.533460,0.88612,2.273280,2.273280,4.262230e-02,2.670300,yes
fs_27c_3.63v,fs,27,3.63,device,1.5,1.500000,1.199530,1.557980,0.80438,2.267420,2.267420,4.330320e-02,2.677470,yes
fs_27c_3.63v,fs,27,3.63,device,1.525,1.525000,1.199530,1.581960,0.72445,2.261710,2.261710,4.396910e-02,2.684990,yes
fs_27c_3.63v,fs,27,3.63,device,1.55,1.550000,1.199530,1.605330,0.64655,2.256160,2.256160,4.461800e-02,2.692910,yes
fs_27c_3.63v,fs,27,3.63,device,1.575,1.575000,1.199530,1.628010,0.57095,2.250790,2.250790,4.524760e-02,2.701290,yes
fs_27c_3.63v,fs,27,3.63,device,1.6,1.600000,1.199530,1.649890,0.49802,2.245620,2.245620,4.585520e-02,2.710190,yes
fs_27c_3.63v,fs,27,3.63,device,1.625,1.625000,1.199530,1.670860,0.42812,2.240680,2.240680,4.643730e-02,2.719710,yes
fs_27c_3.63v,fs,27,3.63,device,1.65,1.650000,1.199530,1.690760,0.36178,2.235990,2.235990,4.698990e-02,2.729930,yes
fs_27c_3.63v,fs,27,3.63,device,1.675,1.675000,1.199530,1.709430,0.29955,2.231610,2.231610,4.750820e-02,2.740980,yes
fs_27c_3.63v,fs,27,3.63,device,1.7,1.700000,1.199530,1.726660,0.24212,2.227560,2.227560,4.798660e-02,2.752970,yes
fs_27c_3.63v,fs,27,3.63,device,1.725,1.725000,1.199530,1.742240,0.19018,2.223920,2.223920,4.841910e-02,2.766070,yes
fs_27c_3.63v,fs,27,3.63,device,1.75,1.750000,1.199530,1.755930,0.14455,2.220710,2.220710,4.879920e-02,2.780410,yes
fs_27c_3.63v,fs,27,3.63,device,1.775,1.775000,1.199530,1.767540,0.10585,2.218000,2.218000,4.912150e-02,2.796120,yes
fs_27c_3.63v,fs,27,3.63,device,1.8,1.800000,1.199530,1.776950,0.07448,2.215800,2.215800,4.938280e-02,2.813250,yes
fs_27c_3.63v,fs,27,3.63,device,1.825,1.825000,1.199530,1.784200,0.05032,2.214100,2.214100,4.958390e-02,2.831780,yes
fs_27c_3.63v,fs,27,3.63,device,1.85,1.850000,1.199530,1.789480,0.03272,2.212870,2.212870,4.973040e-02,2.851550,yes
fs_27c_3.63v,fs,27,3.63,device,1.875,1.875000,1.199530,1.793130,0.02055,2.212020,2.212020,4.983150e-02,2.872320,yes
fs_27c_3.63v,fs,27,3.63,device,1.9,1.900000,1.199530,1.795530,0.01255,2.211460,2.211460,4.989800e-02,2.893830,yes
fs_27c_3.63v,fs,27,3.63,device,1.925,1.925000,1.199530,1.797050,0.00748,2.211110,2.211110,4.993990e-02,2.915820,yes
fs_27c_3.63v,fs,27,3.63,device,1.95,1.950000,1.199530,1.797980,0.00438,2.210890,2.210890,4.996560e-02,2.938100,yes
fs_27c_3.63v,fs,27,3.63,device,1.975,1.975000,1.199530,1.798540,0.00252,2.210760,2.210760,4.998080e-02,2.960530,yes
fs_27c_3.63v,fs,27,3.63,device,2,2.000000,1.199530,1.798860,0.00145,2.210690,2.210690,4.998960e-02,2.983020,yes
fs_27c_3.63v,fs,27,3.63,device,2.025,2.025000,1.199530,1.799050,0.00082,2.210640,2.210640,4.999460e-02,3.005500,yes
fs_27c_3.63v,fs,27,3.63,device,2.05,2.050000,1.199530,1.799150,0.00048,2.210620,2.210620,4.999730e-02,3.027960,yes
fs_27c_3.63v,fs,27,3.63,device,2.075,2.075000,1.199530,1.799210,0.00028,2.210600,2.210600,4.999880e-02,3.050360,yes
fs_27c_3.63v,fs,27,3.63,device,2.1,2.100000,1.199530,1.799250,0.00015,2.210600,2.210600,4.999950e-02,3.072690,yes
fs_27c_3.63v,fs,27,3.63,device,2.125,2.125000,1.199530,1.799270,0.00008,2.210590,2.210590,4.999980e-02,3.094950,yes
fs_27c_3.63v,fs,27,3.63,device,2.15,2.150000,1.199530,1.799280,0.00005,2.210590,2.210590,4.999990e-02,3.117140,yes
fs_27c_3.63v,fs,27,3.63,device,2.175,2.175000,1.199530,1.799280,0.00005,2.210590,2.210590,4.999980e-02,3.139250,yes
fs_27c_3.63v,fs,27,3.63,device,2.2,2.200000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999970e-02,3.161270,yes
fs_27c_3.63v,fs,27,3.63,device,2.225,2.225000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999960e-02,3.183210,yes
fs_27c_3.63v,fs,27,3.63,device,2.25,2.250000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999940e-02,3.205060,yes
fs_27c_3.63v,fs,27,3.63,device,2.275,2.275000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999920e-02,3.226820,yes
fs_27c_3.63v,fs,27,3.63,device,2.3,2.300000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999900e-02,3.248480,yes
fs_27c_3.63v,fs,27,3.63,device,2.325,2.325000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999880e-02,3.270040,yes
fs_27c_3.63v,fs,27,3.63,device,2.35,2.350000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999860e-02,3.291480,yes
fs_27c_3.63v,fs,27,3.63,device,2.375,2.375000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999840e-02,3.312790,yes
fs_27c_3.63v,fs,27,3.63,device,2.4,2.400000,1.199530,1.799290,0.00002,2.210590,2.210590,4.999820e-02,3.333960,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0,0.000000,1.199630,0.093071,5.68791,2.109130,2.109130,2.619540e-03,1.866240,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.025,0.025000,1.199630,0.125874,5.57857,2.088380,2.088380,3.530460e-03,1.868920,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.05,0.050000,1.199630,0.159294,5.46717,2.070330,2.070330,4.458520e-03,1.871680,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.075,0.075000,1.199630,0.193074,5.35457,2.054120,2.054120,5.396560e-03,1.874490,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.1,0.100000,1.199630,0.227066,5.24126,2.039240,2.039240,6.340500e-03,1.877350,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.125,0.125000,1.199630,0.261187,5.12753,2.025380,2.025380,7.288010e-03,1.880250,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.15,0.150000,1.199630,0.295390,5.01352,2.012330,2.012330,8.237780e-03,1.883200,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.175,0.175000,1.199630,0.329645,4.89933,1.999940,1.999940,9.189030e-03,1.886180,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.2,0.200000,1.199630,0.363935,4.78503,1.988100,1.988100,1.014130e-02,1.889190,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.225,0.225000,1.199630,0.398250,4.67065,1.976720,1.976720,1.109410e-02,1.892250,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.25,0.250000,1.199630,0.432579,4.55622,1.965740,1.965740,1.204740e-02,1.895340,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.275,0.275000,1.199620,0.466919,4.44170,1.955110,1.955110,1.300100e-02,1.898480,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.3,0.300000,1.199620,0.501265,4.32722,1.944790,1.944790,1.395480e-02,1.901660,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.325,0.325000,1.199620,0.535613,4.21272,1.934740,1.934740,1.490860e-02,1.904880,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.35,0.350000,1.199620,0.569961,4.09823,1.924930,1.924930,1.586240e-02,1.908140,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.375,0.375000,1.199620,0.604306,3.98375,1.915330,1.915330,1.681620e-02,1.911450,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.4,0.400000,1.199620,0.638647,3.86928,1.905940,1.905940,1.776980e-02,1.914810,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.425,0.425000,1.199620,0.672981,3.75483,1.896730,1.896730,1.872320e-02,1.918220,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.45,0.450000,1.199620,0.707309,3.64040,1.887690,1.887690,1.967650e-02,1.921680,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.475,0.475000,1.199620,0.741627,3.52601,1.878790,1.878790,2.062950e-02,1.925200,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.5,0.500000,1.199620,0.775935,3.41165,1.870040,1.870040,2.158220e-02,1.928780,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.525,0.525000,1.199620,0.810231,3.29733,1.861420,1.861420,2.253460e-02,1.932410,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.55,0.550000,1.199620,0.844514,3.18305,1.852920,1.852920,2.348660e-02,1.936120,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.575,0.575000,1.199620,0.878783,3.06882,1.844530,1.844530,2.443820e-02,1.939890,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.6,0.600000,1.199620,0.913036,2.95465,1.836250,1.836250,2.538940e-02,1.943740,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.625,0.625000,1.199620,0.947273,2.84052,1.828060,1.828060,2.634010e-02,1.947660,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.65,0.650000,1.199620,0.981492,2.72646,1.819970,1.819970,2.729040e-02,1.951670,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.675,0.675000,1.199620,1.015690,2.61247,1.811960,1.811960,2.824010e-02,1.955760,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.7,0.700000,1.199620,1.049870,2.49853,1.804030,1.804030,2.918920e-02,1.959960,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.725,0.725000,1.199620,1.084020,2.38470,1.796170,1.796170,3.013760e-02,1.964250,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.75,0.750000,1.199620,1.118150,2.27093,1.788390,1.788390,3.108540e-02,1.968660,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.775,0.775000,1.199620,1.152260,2.15723,1.780670,1.780670,3.203250e-02,1.973190,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.8,0.800000,1.199620,1.186330,2.04367,1.773010,1.773010,3.297870e-02,1.977850,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.825,0.825000,1.199620,1.220380,1.93017,1.765410,1.765410,3.392410e-02,1.982650,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.85,0.850000,1.199620,1.254390,1.81680,1.757870,1.757870,3.486840e-02,1.987620,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.875,0.875000,1.199620,1.288350,1.70360,1.750380,1.750380,3.581180e-02,1.992760,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.9,0.900000,1.199620,1.322280,1.59050,1.742940,1.742940,3.675390e-02,1.998100,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.925,0.925000,1.199620,1.356160,1.47757,1.735550,1.735550,3.769470e-02,2.003670,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.95,0.950000,1.199620,1.389980,1.36483,1.728200,1.728200,3.863390e-02,2.009480,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,0.975,0.975000,1.199620,1.423740,1.25230,1.720890,1.720890,3.957130e-02,2.015590,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1,1.000000,1.199620,1.457420,1.14003,1.713630,1.713630,4.050650e-02,2.022040,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.025,1.025000,1.199620,1.491000,1.02810,1.706410,1.706410,4.143900e-02,2.028890,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.05,1.050000,1.199620,1.524460,0.91657,1.699230,1.699230,4.236820e-02,2.036210,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.075,1.075000,1.199620,1.557760,0.80557,1.692110,1.692110,4.329300e-02,2.044110,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.1,1.100000,1.199620,1.590840,0.69530,1.685040,1.685040,4.421170e-02,2.052720,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.125,1.125000,1.199620,1.623610,0.58607,1.678050,1.678050,4.512160e-02,2.062260,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.15,1.150000,1.199620,1.655900,0.47843,1.671160,1.671160,4.601840e-02,2.073000,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.175,1.175000,1.199620,1.687430,0.37333,1.664440,1.664440,4.689370e-02,2.085390,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.2,1.200000,1.199620,1.717630,0.27267,1.657990,1.657990,4.773230e-02,2.100110,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.225,1.225000,1.199620,1.745430,0.18000,1.652060,1.652060,4.850450e-02,2.118240,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.25,1.250000,1.199620,1.768870,0.10187,1.647050,1.647050,4.915530e-02,2.141270,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.275,1.275000,1.199620,1.785270,0.04720,1.643540,1.643540,4.961060e-02,2.170170,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.3,1.300000,1.199620,1.793860,0.01857,1.641700,1.641700,4.984890e-02,2.203030,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.325,1.325000,1.199620,1.797360,0.00690,1.640950,1.640950,4.994610e-02,2.236130,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.35,1.350000,1.199620,1.798660,0.00257,1.640670,1.640670,4.998200e-02,2.267620,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.375,1.375000,1.199620,1.799140,0.00097,1.640570,1.640570,4.999500e-02,2.297360,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.4,1.400000,1.199620,1.799320,0.00037,1.640530,1.640530,4.999980e-02,2.325650,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.425,1.425000,1.199620,1.799390,0.00013,1.640520,1.640520,5.000150e-02,2.352830,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.45,1.450000,1.199620,1.799420,0.00003,1.640510,1.640510,5.000200e-02,2.379130,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.475,1.475000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000210e-02,2.404740,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.5,1.500000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000200e-02,2.429810,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.525,1.525000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000190e-02,2.454410,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.55,1.550000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000170e-02,2.478640,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.575,1.575000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000150e-02,2.502530,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.6,1.600000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000130e-02,2.526140,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.625,1.625000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000110e-02,2.549490,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.65,1.650000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000080e-02,2.572600,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.675,1.675000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000060e-02,2.595490,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.7,1.700000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000040e-02,2.618170,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.725,1.725000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000020e-02,2.640650,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.75,1.750000,1.199620,1.799430,-0.00000,1.640510,1.640510,5.000000e-02,2.662920,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.775,1.775000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999980e-02,2.684990,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.8,1.800000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999960e-02,2.706830,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.825,1.825000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999940e-02,2.728450,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.85,1.850000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999920e-02,2.749800,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.875,1.875000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999900e-02,2.770880,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.9,1.900000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999880e-02,2.791630,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.925,1.925000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999870e-02,2.812000,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.95,1.950000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999850e-02,2.831920,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,1.975,1.975000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999830e-02,2.851300,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2,2.000000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999810e-02,2.870020,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.025,2.025000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999800e-02,2.887890,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.05,2.050000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999780e-02,2.904710,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.075,2.075000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999770e-02,2.920160,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.1,2.100000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999760e-02,2.933870,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.125,2.125000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999750e-02,2.945440,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.15,2.150000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999740e-02,2.954510,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.175,2.175000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999730e-02,2.960990,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.2,2.200000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999730e-02,2.965140,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.225,2.225000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999730e-02,2.967540,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.25,2.250000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999730e-02,2.968820,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.275,2.275000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999720e-02,2.969460,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.3,2.300000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999720e-02,2.969760,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.325,2.325000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999720e-02,2.969890,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.35,2.350000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999720e-02,2.969950,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.375,2.375000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999720e-02,2.969980,yes
res_ff_-40c_2.97v,res_ff,-40,2.97,device,2.4,2.400000,1.199620,1.799430,-0.00000,1.640510,1.640510,4.999720e-02,2.969990,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0,0.000000,1.210520,0.000192,6.05196,3.299940,3.299940,4.253010e-05,2.188110,no
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.025,0.025000,1.199600,0.015087,5.94771,2.536750,2.536750,4.584320e-04,2.190600,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.05,0.050000,1.199600,0.047215,5.84062,2.483730,2.483730,1.350590e-03,2.193160,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.075,0.075000,1.199600,0.079694,5.73235,2.454140,2.454140,2.252510e-03,2.195780,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.1,0.100000,1.199600,0.112366,5.62345,2.431760,2.431760,3.159780e-03,2.198430,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.125,0.125000,1.199600,0.145139,5.51420,2.413040,2.413040,4.069830e-03,2.201120,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.15,0.150000,1.199600,0.177958,5.40481,2.396580,2.396580,4.981200e-03,2.203830,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.175,0.175000,1.199600,0.210792,5.29536,2.381680,2.381680,5.892960e-03,2.206580,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.2,0.200000,1.199600,0.243620,5.18593,2.367920,2.367920,6.804560e-03,2.209350,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.225,0.225000,1.199600,0.276429,5.07657,2.355060,2.355060,7.715610e-03,2.212150,yes
res_ff_-40c_3.30v,res_ff,-40,3.30,device,0.25,0.250000,1.199600,0.309208,4.96731,2.342900,2.342900,8.625850e-03,2.214980,yes
