corner_id,process,temp_c,vin_v,variant,phase,ssr_cmd,ssr_v,load_model,iload_ma,rload_ohm,ceff_uf,esr_ohm,vout_v,fb_v,iinj_ua,isup_ma,dc_loop_gain_db,f_crossover_hz,phase_margin_deg,f_180_hz,gain_margin_db,resurgence_db,margin_vs_dr0001,resurgence_vs_dr0008
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79944,1.19963,1.667e-05,50.01,138.5,376022,44.41,1.02351e+06,13.19,-0.562,FAIL,PASS
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79944,1.19963,1.667e-05,50.01,138.5,382268,50.55,1.39029e+06,16.69,-0.5545,PASS,PASS
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79944,1.19963,1.667e-05,50.01,138.5,409681,61.55,1.89953e+06,17.38,-0.4938,PASS,PASS
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79944,1.19963,1.667e-05,50.01,138.5,688492,73.37,2.2388e+06,12.41,-0.3536,PASS,PASS
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79944,1.19963,1.667e-05,50.01,138.5,96291.3,57.33,803852,23.21,-0.4873,PASS,PASS
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79944,1.19963,1.667e-05,50.01,138.5,97131.3,65.38,1.98931e+06,30.26,-0.5049,PASS,PASS
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79944,1.19963,1.667e-05,50.01,138.5,99833.6,73.79,2.2308e+06,26.28,-0.4867,PASS,PASS
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79944,1.19963,1.667e-05,50.01,138.5,113331,91.58,2.34393e+06,21.10,-0.3682,PASS,PASS
sf_-40c_3.30v,sf,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79944,1.19963,1.667e-05,50.01,138.5,585633,100.73,2.40576e+06,13.60,-0.2364,PASS,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79933,1.19955,-1.667e-05,50.01,138.1,408517,35.91,838339,9.44,-0.5628,FAIL,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79933,1.19955,-1.667e-05,50.01,138.1,411038,42.88,1.12665e+06,13.71,-0.618,FAIL,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79933,1.19955,-1.667e-05,50.01,138.1,418920,49.52,1.59822e+06,17.64,-0.5791,PASS,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79933,1.19955,-1.667e-05,50.01,138.1,453668,61.21,2.16521e+06,17.82,-0.5203,PASS,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79933,1.19955,-1.667e-05,50.01,138.1,788096,71.32,2.51342e+06,12.51,-0.4015,PASS,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79933,1.19955,-1.667e-05,50.01,138.1,107087,58.11,853734,23.15,-0.5115,PASS,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79933,1.19955,-1.667e-05,50.01,138.1,108271,67.05,2.25881e+06,30.61,-0.5039,PASS,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79933,1.19955,-1.667e-05,50.01,138.1,112111,76.38,2.50593e+06,26.40,-0.4639,PASS,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79933,1.19955,-1.667e-05,50.01,138.1,132551,96.09,2.62116e+06,21.13,-0.3233,PASS,PASS
sf_-40c_3.63v,sf,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79933,1.19955,-1.667e-05,50.01,138.1,708918,93.95,2.68394e+06,13.59,-0.2868,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79938,1.19959,1.667e-05,50.01,135.8,276045,46.80,715300,10.80,-0.4863,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79938,1.19959,1.667e-05,50.01,135.8,276905,51.58,866810,13.37,-0.509,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79938,1.19959,1.667e-05,50.01,135.8,279663,56.30,1.07886e+06,15.79,-0.5145,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79938,1.19959,1.667e-05,50.01,135.8,291591,65.26,1.44109e+06,16.96,-0.462,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79938,1.19959,1.667e-05,50.01,135.8,425542,84.03,1.74692e+06,12.80,-0.2874,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79938,1.19959,1.667e-05,50.01,135.8,70088.2,52.64,724346,24.41,-0.5387,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79938,1.19959,1.667e-05,50.01,135.8,70375.2,58.51,1.51752e+06,30.05,-0.5508,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79938,1.19959,1.667e-05,50.01,135.8,71292.3,64.64,1.73787e+06,26.63,-0.5193,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79938,1.19959,1.667e-05,50.01,135.8,75362.6,77.49,1.84452e+06,21.68,-0.4739,PASS,PASS
sf_27c_2.97v,sf,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79938,1.19959,1.667e-05,50.01,135.8,155059,122.42,1.90382e+06,14.29,-0.109,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79932,1.19955,1.667e-05,50.01,137,309625,44.65,765303,10.69,-0.5064,FAIL,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79932,1.19955,1.667e-05,50.01,137,310831,50.00,955846,13.74,-0.5214,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79932,1.19955,1.667e-05,50.01,137,314644,55.23,1.23558e+06,16.61,-0.5028,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79932,1.19955,1.667e-05,50.01,137,331240,65.01,1.6669e+06,17.50,-0.4618,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79932,1.19955,1.667e-05,50.01,137,519326,81.81,1.98898e+06,12.89,-0.2861,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79932,1.19955,1.667e-05,50.01,137,78507.2,54.38,776406,24.34,-0.542,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79932,1.19955,1.667e-05,50.01,137,78931.1,60.95,1.74974e+06,30.48,-0.5388,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79932,1.19955,1.667e-05,50.01,137,80277,67.84,1.9801e+06,26.75,-0.5213,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79932,1.19955,1.667e-05,50.01,137,86429.2,82.33,2.08979e+06,21.67,-0.4479,PASS,PASS
sf_27c_3.30v,sf,27,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79932,1.19955,1.667e-05,50.01,137,300281,122.61,2.15054e+06,14.23,-0.09289,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79918,1.19945,-1.667e-05,50.01,136.3,340531,42.72,811154,10.61,-0.5517,FAIL,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79918,1.19945,-1.667e-05,50.01,136.3,342110,48.58,1.04486e+06,14.15,-0.5587,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79918,1.19945,-1.667e-05,50.01,136.3,347062,54.27,1.40186e+06,17.42,-0.515,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79918,1.19945,-1.667e-05,50.01,136.3,368754,64.76,1.89352e+06,17.96,-0.4884,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79918,1.19945,-1.667e-05,50.01,136.3,609104,79.50,2.22742e+06,13.00,-0.3204,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79918,1.19945,-1.667e-05,50.01,136.3,86726,55.70,824366,24.29,-0.5138,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79918,1.19945,-1.667e-05,50.01,136.3,87316.9,62.97,1.98112e+06,30.84,-0.4953,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79918,1.19945,-1.667e-05,50.01,136.3,89195.7,70.58,2.21884e+06,26.87,-0.488,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79918,1.19945,-1.667e-05,50.01,136.3,98091.5,86.67,2.331e+06,21.70,-0.4152,PASS,PASS
sf_27c_3.63v,sf,27,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79918,1.19945,-1.667e-05,50.01,136.3,460776,112.60,2.39292e+06,14.20,-0.15,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79916,1.19944,0,50.01,131.8,211434,52.31,682339,12.25,-0.482,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79916,1.19944,0,50.01,131.8,211816,56.01,803522,14.32,-0.4631,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79916,1.19944,0,50.01,131.8,213076,59.72,961693,16.20,-0.4555,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79916,1.19944,0,50.01,131.8,218454,67.02,1.24612e+06,17.28,-0.4657,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79916,1.19944,0,50.01,131.8,271454,87.33,1.52297e+06,13.53,-0.2812,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79916,1.19944,0,50.01,131.8,56098.6,47.63,689858,25.83,-0.6286,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79916,1.19944,0,50.01,131.8,56229.8,52.32,1.31214e+06,30.46,-0.598,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79916,1.19944,0,50.01,131.8,56653.5,57.21,1.51363e+06,27.34,-0.5674,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79916,1.19944,0,50.01,131.8,58460.8,67.33,1.61468e+06,22.53,-0.5585,PASS,PASS
sf_125c_2.97v,sf,125,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79916,1.19944,0,50.01,131.8,77545.3,101.51,1.67184e+06,15.22,-0.2941,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79908,1.19939,1.667e-05,50.01,132.8,238834,50.96,729220,12.12,-0.4802,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79908,1.19939,1.667e-05,50.01,132.8,239402,55.13,879496,14.57,-0.5097,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79908,1.19939,1.667e-05,50.01,132.8,241226,59.29,1.08395e+06,16.80,-0.4845,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79908,1.19939,1.667e-05,50.01,132.8,249036,67.38,1.42786e+06,17.78,-0.4273,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79908,1.19939,1.667e-05,50.01,132.8,331819,88.34,1.72434e+06,13.60,-0.2636,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79908,1.19939,1.667e-05,50.01,132.8,62224.4,49.70,738399,25.73,-0.6098,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79908,1.19939,1.667e-05,50.01,132.8,62414.7,54.92,1.50114e+06,30.85,-0.5712,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79908,1.19939,1.667e-05,50.01,132.8,63019.2,60.36,1.71495e+06,27.44,-0.5782,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79908,1.19939,1.667e-05,50.01,132.8,65629.6,71.67,1.81956e+06,22.49,-0.5219,PASS,PASS
sf_125c_3.30v,sf,125,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79908,1.19939,1.667e-05,50.01,132.8,98661,110.92,1.87841e+06,15.11,-0.219,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79886,1.19924,8.47e-16,50.02,131.9,264591,49.58,772163,12.03,-0.5008,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79886,1.19924,8.47e-16,50.02,131.9,265370,54.18,954055,14.86,-0.525,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79886,1.19924,8.47e-16,50.02,131.9,267835,58.75,1.21101e+06,17.43,-0.4821,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79886,1.19924,8.47e-16,50.02,131.9,278444,67.56,1.61093e+06,18.22,-0.4595,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79886,1.19924,8.47e-16,50.02,131.9,397352,88.20,1.92252e+06,13.69,-0.2753,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79886,1.19924,8.47e-16,50.02,131.9,68169.9,51.41,783032,25.66,-0.5412,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79886,1.19924,8.47e-16,50.02,131.9,68431,57.12,1.68994e+06,31.21,-0.557,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79886,1.19924,8.47e-16,50.02,131.9,69255.3,63.10,1.91322e+06,27.54,-0.5363,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79886,1.19924,8.47e-16,50.02,131.9,72871.4,75.59,2.02077e+06,22.50,-0.4841,PASS,PASS
sf_125c_3.63v,sf,125,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79886,1.19924,8.47e-16,50.02,131.9,132279,119.71,2.081e+06,15.06,-0.1472,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79948,1.19966,3.333e-05,50.01,136.4,300590,39.85,622685,8.84,-0.534,FAIL,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79948,1.19966,3.333e-05,50.01,136.4,301651,45.01,739869,11.24,-0.554,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79948,1.19966,3.333e-05,50.01,136.4,305005,50.01,907395,13.71,-0.5477,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79948,1.19966,3.333e-05,50.01,136.4,319428,59.16,1.24171e+06,15.76,-0.5045,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79948,1.19966,3.333e-05,50.01,136.4,465684,74.14,1.55839e+06,12.30,-0.3295,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79948,1.19966,3.333e-05,50.01,136.4,73586,59.40,629693,22.43,-0.5132,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79948,1.19966,3.333e-05,50.01,136.4,73961.3,65.55,1.31997e+06,29.06,-0.5134,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79948,1.19966,3.333e-05,50.01,136.4,75161.2,71.94,1.54918e+06,26.12,-0.4531,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79948,1.19966,3.333e-05,50.01,136.4,80652.8,85.31,1.65976e+06,21.33,-0.4203,PASS,PASS
ss_-40c_2.97v,ss,-40,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79948,1.19966,3.333e-05,50.01,136.4,259491,120.22,1.72075e+06,14.01,-0.1049,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79946,1.19964,0,50.01,138.6,334289,37.20,667364,8.75,-0.5946,FAIL,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79946,1.19964,0,50.01,138.6,335710,42.93,815720,11.60,-0.5432,FAIL,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79946,1.19964,0,50.01,138.6,340151,48.43,1.04073e+06,14.59,-0.5754,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79946,1.19964,0,50.01,138.6,359300,58.34,1.45224e+06,16.47,-0.497,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79946,1.19964,0,50.01,138.6,547906,72.02,1.78686e+06,12.45,-0.3444,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79946,1.19964,0,50.01,138.6,83719.2,60.41,676071,22.37,-0.4834,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79946,1.19964,0,50.01,138.6,84292.4,67.39,1.53833e+06,29.63,-0.4661,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79946,1.19964,0,50.01,138.6,86121.1,74.64,1.77814e+06,26.29,-0.4582,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79946,1.19964,0,50.01,138.6,94843,89.81,1.89138e+06,21.35,-0.3818,PASS,PASS
ss_-40c_3.30v,ss,-40,3.3,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79946,1.19964,0,50.01,138.6,408450,108.64,1.95342e+06,13.96,-0.1688,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.7994,1.1996,-4.235e-16,50.01,139.3,364524,35.06,709201,8.71,-0.6163,FAIL,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.7994,1.1996,-4.235e-16,50.01,139.3,366311,41.29,892982,12.04,-0.6209,FAIL,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.7994,1.1996,-4.235e-16,50.01,139.3,371871,47.24,1.18743e+06,15.53,-0.5654,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.7994,1.1996,-4.235e-16,50.01,139.3,395912,57.81,1.67011e+06,17.10,-0.519,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.7994,1.1996,-4.235e-16,50.01,139.3,624584,70.47,2.01698e+06,12.61,-0.3756,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.7994,1.1996,-4.235e-16,50.01,139.3,93555.9,60.95,719681,22.36,-0.4638,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.7994,1.1996,-4.235e-16,50.01,139.3,94371.4,68.73,1.76167e+06,30.13,-0.481,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.7994,1.1996,-4.235e-16,50.01,139.3,96988.2,76.80,2.0086e+06,26.47,-0.4657,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.7994,1.1996,-4.235e-16,50.01,139.3,110067,93.66,2.12388e+06,21.40,-0.3583,PASS,PASS
ss_-40c_3.63v,ss,-40,3.63,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.7994,1.1996,-4.235e-16,50.01,139.3,518896,100.54,2.1869e+06,13.95,-0.2435,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.001,1.79939,1.19959,-1.667e-05,50.01,135.4,245834,47.06,604023,10.05,-0.4868,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.05,1.79939,1.19959,-1.667e-05,50.01,135.4,246446,51.32,702534,12.06,-0.5159,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.1,1.79939,1.19959,-1.667e-05,50.01,135.4,248408,55.52,834788,14.07,-0.4871,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.2,1.79939,1.19959,-1.667e-05,50.01,135.4,256807,63.48,1.10351e+06,15.88,-0.4686,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,1,0.5,1.79939,1.19959,-1.667e-05,50.01,135.4,343258,81.46,1.3932e+06,12.80,-0.2891,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.001,1.79939,1.19959,-1.667e-05,50.01,135.4,59623,55.91,610097,23.62,-0.5191,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.05,1.79939,1.19959,-1.667e-05,50.01,135.4,59805.3,60.90,1.17169e+06,29.24,-0.5423,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.1,1.79939,1.19959,-1.667e-05,50.01,135.4,60390.3,66.09,1.38364e+06,26.59,-0.4907,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.2,1.79939,1.19959,-1.667e-05,50.01,135.4,62940.5,76.92,1.48968e+06,21.93,-0.4865,PASS,PASS
ss_27c_2.97v,ss,27,2.97,binj,sink,1.25,1.25,ideal-sink-50mA,50,1e+12,4.7,0.5,1.79939,1.19959,-1.667e-05,50.01,135.4,98773.4,115.07,1.54908e+06,14.69,-0.1774,PASS,PASS
